order_id,order_date,supplier_id,product_id,qty_ordered,delivery_days_actual
PO02427,2023-07-29,S018,P0011,288,23
PO02428,2024-03-28,S001,P0029,302,22
PO02429,2023-12-08,S004,P0030,450,24
PO02430,2024-01-18,S009,P0036,164,15
PO02431,2025-07-20,S009,P0027,316,19
PO02432,2023-08-17,S016,P0007,170,18
PO02433,2024-09-29,S001,P0002,387,29
PO02434,2025-08-29,S017,P0009,206,19
PO02435,2024-04-27,S011,P0024,134,5
PO02436,2024-07-21,S014,P0028,189,16
PO02437,2023-09-24,S014,P0047,303,13
PO02438,2025-09-07,S003,P0046,433,22
PO02439,2025-07-10,S017,P0019,363,21
PO02440,2023-11-08,S004,P0015,377,7
PO02441,2025-04-28,S001,P0002,303,19
PO02442,2023-09-06,S010,P0049,145,21
PO02443,2023-07-21,S017,P0014,496,27
PO02444,2024-04-11,S015,P0018,388,6
PO02445,2024-09-06,S007,P0010,344,18
PO02446,2024-06-08,S020,P0006,356,13
PO02447,2024-05-19,S019,P0031,191,20
PO02448,2025-09-14,S011,P0021,166,22
PO02449,2023-03-20,S004,P0023,468,12
PO02450,2024-02-14,S005,P0017,179,10
PO02451,2024-04-02,S019,P0039,225,20
PO02452,2023-09-09,S017,P0050,109,18
PO02453,2024-02-25,S018,P0034,484,10
PO02454,2023-06-24,S007,P0007,362,24
PO02455,2025-03-23,S010,P0006,465,21
PO02456,2023-11-23,S014,P0001,279,28
PO02457,2025-09-23,S005,P0018,213,11
PO02458,2023-04-26,S011,P0035,167,20
PO02459,2024-11-07,S005,P0043,231,10
PO02460,2025-06-04,S010,P0047,412,25
PO02461,2024-12-03,S016,P0003,444,17
PO02462,2025-02-26,S011,P0001,104,22
PO02463,2023-02-08,S020,P0003,298,20
PO02464,2024-06-12,S014,P0018,410,5
PO02465,2024-04-21,S007,P0015,166,16
PO02466,2024-02-14,S010,P0014,454,18
PO02467,2023-09-25,S007,P0037,174,11
PO02468,2023-01-10,S005,P0017,175,24
PO02469,2025-11-02,S014,P0028,346,6
PO02470,2024-01-05,S008,P0016,138,17
PO02471,2025-11-26,S009,P0029,179,16
PO02472,2025-08-07,S005,P0019,460,23
PO02473,2025-08-09,S001,P0024,298,6
PO02474,2024-08-04,S020,P0020,109,13
PO02475,2023-10-10,S007,P0028,478,19
PO02476,2024-11-24,S002,P0021,437,8
PO02477,2025-07-11,S003,P0023,128,19
PO02478,2024-03-29,S007,P0006,355,18
PO02479,2024-11-01,S014,P0008,354,21
PO02480,2024-04-09,S013,P0047,253,9
PO02481,2024-03-30,S007,P0011,129,17
PO02482,2025-02-19,S014,P0037,208,11
PO02483,2024-01-04,S009,P0010,164,5
PO02484,2023-01-15,S015,P0017,114,17
PO02485,2023-04-24,S009,P0012,444,8
PO02486,2025-05-12,S002,P0050,118,17
PO02487,2023-05-09,S005,P0017,127,17
PO02488,2024-04-15,S004,P0038,452,29
PO02489,2023-03-04,S020,P0043,348,7
PO02490,2025-10-17,S006,P0026,370,12
PO02491,2025-03-07,S014,P0024,220,28
PO02492,2024-09-29,S018,P0002,433,13
PO02493,2023-12-14,S009,P0034,160,11
PO02494,2025-10-28,S004,P0032,137,9
PO02495,2025-01-17,S003,P0049,454,8
PO02496,2023-07-29,S019,P0024,387,26
PO02497,2024-12-24,S013,P0049,305,7
PO02498,2023-06-11,S001,P0030,432,12
PO02499,2024-04-11,S004,P0014,396,8
PO02500,2025-09-25,S003,P0022,312,15
PO02501,2025-08-09,S019,P0029,303,14
PO02502,2024-01-05,S012,P0050,498,6
PO02503,2023-12-13,S007,P0020,315,25
PO02504,2024-10-02,S010,P0016,311,18
PO02505,2024-08-02,S013,P0016,418,12
PO02506,2023-06-17,S005,P0008,100,10
PO02507,2024-01-24,S017,P0002,497,29
PO02508,2023-06-13,S003,P0024,229,26
PO02509,2024-04-05,S017,P0016,107,7
PO02510,2024-08-15,S017,P0016,110,21
PO02511,2023-06-07,S009,P0002,119,14
PO02512,2023-02-08,S008,P0042,143,28
PO02513,2024-04-04,S020,P0048,414,19
PO02514,2024-06-19,S014,P0004,116,12
PO02515,2025-10-24,S019,P0010,344,11
PO02516,2025-08-31,S013,P0023,495,11
PO02517,2025-08-12,S019,P0014,311,17
PO02518,2023-07-10,S008,P0024,429,8
PO02519,2023-06-02,S009,P0010,376,22
PO02520,2025-07-10,S018,P0031,294,11
PO02521,2024-05-06,S012,P0026,231,7
PO02522,2025-07-14,S003,P0015,315,18
PO02523,2025-09-12,S002,P0027,281,5
PO02524,2025-05-18,S016,P0028,328,5
PO02525,2025-11-05,S016,P0021,254,20
PO02526,2023-11-29,S004,P0014,211,18
PO02527,2025-02-08,S010,P0007,322,12
PO02528,2025-02-24,S004,P0039,352,27
PO02529,2025-09-13,S013,P0006,301,5
PO02530,2023-10-20,S008,P0035,423,8
PO02531,2023-11-01,S017,P0016,178,8
PO02532,2025-02-15,S017,P0026,261,8
PO02533,2023-07-13,S005,P0004,484,19
PO02534,2024-10-31,S002,P0010,158,20
PO02535,2025-02-24,S013,P0041,400,14
PO02536,2023-06-17,S011,P0026,373,26
PO02537,2023-04-18,S008,P0013,428,8
PO02538,2025-03-16,S018,P0043,466,18
PO02539,2025-11-02,S002,P0050,354,17
PO02540,2023-05-05,S014,P0008,405,6
PO02541,2025-11-15,S014,P0027,389,5
PO02542,2023-01-31,S013,P0012,153,20
PO02543,2023-02-24,S011,P0042,281,26
PO02544,2023-11-16,S004,P0032,407,20
PO02545,2024-04-17,S009,P0016,342,26
PO02546,2025-11-20,S004,P0050,487,11
PO02547,2024-12-23,S016,P0035,152,27
PO02548,2023-05-22,S006,P0022,251,12
PO02549,2023-02-26,S020,P0007,405,8
PO02550,2023-08-04,S014,P0032,337,18
PO02551,2023-03-17,S016,P0027,416,15
PO02552,2023-09-12,S016,P0018,189,29
PO02553,2025-09-17,S020,P0041,490,21
PO02554,2024-10-31,S001,P0047,337,5
PO02555,2023-06-27,S014,P0011,144,21
PO02556,2023-06-16,S015,P0039,184,6
PO02557,2024-11-12,S001,P0007,336,22
PO02558,2025-09-12,S008,P0029,133,7
PO02559,2025-03-01,S016,P0047,237,28
PO02560,2024-03-28,S003,P0004,238,25
PO02561,2023-05-16,S019,P0046,148,17
PO02562,2024-12-29,S012,P0017,426,21
PO02563,2023-03-23,S013,P0050,198,19
PO02564,2025-06-26,S016,P0025,218,7
PO02565,2025-11-17,S010,P0038,331,9
PO02566,2023-07-07,S017,P0037,255,29
PO02567,2025-07-12,S018,P0010,242,9
PO02568,2024-02-12,S018,P0036,137,10
PO02569,2025-05-19,S016,P0044,460,20
PO02570,2024-10-04,S011,P0047,404,6
PO02571,2024-10-24,S007,P0016,228,10
PO02572,2024-04-10,S012,P0012,405,17
PO02573,2025-03-28,S016,P0017,241,9
PO02574,2025-08-14,S011,P0009,210,24
PO02575,2024-10-04,S001,P0043,215,29
PO02576,2025-07-13,S001,P0040,496,28
PO02577,2024-08-25,S005,P0032,121,20
PO02578,2025-03-23,S017,P0047,412,20
PO02579,2025-03-15,S002,P0018,440,11
PO02580,2024-08-25,S016,P0024,396,24
PO02581,2023-11-01,S019,P0008,437,15
PO02582,2025-11-02,S013,P0043,460,7
PO02583,2025-06-30,S017,P0033,300,19
PO02584,2024-05-04,S009,P0048,330,21
PO02585,2023-01-29,S004,P0012,104,7
PO02586,2024-02-03,S014,P0034,130,6
PO02587,2024-06-06,S016,P0003,164,18
PO02588,2023-01-28,S013,P0040,185,9
PO02589,2025-04-28,S015,P0001,412,28
PO02590,2025-04-12,S019,P0029,498,8
PO02591,2023-09-07,S014,P0005,189,16
PO02592,2023-02-28,S006,P0038,384,11
PO02593,2024-09-02,S006,P0021,268,29
PO02594,2023-02-28,S013,P0034,389,15
PO02595,2025-11-24,S017,P0030,312,24
PO02596,2024-05-29,S020,P0020,303,25
PO02597,2025-05-12,S013,P0031,134,29
PO02598,2025-11-28,S019,P0024,325,6
PO02599,2024-04-29,S015,P0043,132,6
PO02600,2023-08-12,S020,P0040,397,14
PO02601,2023-11-23,S014,P0037,442,22
PO02602,2025-05-06,S011,P0002,491,21
PO02603,2024-08-28,S001,P0010,201,10
PO02604,2025-11-06,S017,P0043,182,15
PO02605,2025-06-30,S012,P0030,477,21
PO02606,2025-01-30,S019,P0039,318,25
PO02607,2025-07-09,S002,P0002,349,19
PO02608,2025-01-02,S002,P0037,482,14
PO02609,2024-01-26,S007,P0003,257,8
PO02610,2024-01-23,S015,P0012,208,17
PO02611,2024-08-01,S013,P0035,439,5
PO02612,2023-07-17,S012,P0001,447,19
PO02613,2025-05-16,S011,P0001,173,28
PO02614,2025-03-09,S011,P0029,269,9
PO02615,2025-08-26,S019,P0036,380,10
PO02616,2023-05-05,S004,P0009,369,11
PO02617,2023-10-14,S001,P0012,420,12
PO02618,2025-07-21,S013,P0012,112,16
PO02619,2025-06-04,S012,P0010,444,19
PO02620,2025-01-30,S003,P0022,111,7
PO02621,2024-01-08,S020,P0038,251,26
PO02622,2023-10-28,S013,P0019,425,13
PO02623,2025-03-01,S014,P0043,172,15
PO02624,2025-01-16,S011,P0013,137,24
PO02625,2024-10-23,S010,P0039,442,16
PO02626,2024-07-15,S005,P0020,407,12
PO02627,2024-12-03,S008,P0050,425,18
PO02628,2025-07-16,S016,P0036,208,20
PO02629,2023-07-09,S005,P0046,134,7
PO02630,2023-01-12,S008,P0047,127,5
PO02631,2023-09-19,S003,P0036,232,22
PO02632,2025-11-21,S005,P0026,397,17
PO02633,2025-10-05,S013,P0024,311,16
PO02634,2025-04-05,S013,P0015,375,9
PO02635,2025-03-24,S005,P0040,341,11
PO02636,2024-08-29,S001,P0044,377,10
PO02637,2024-07-08,S016,P0035,278,13
PO02638,2023-03-14,S019,P0020,442,8
PO02639,2024-05-12,S020,P0023,220,27
PO02640,2024-06-01,S010,P0021,303,8
PO02641,2023-11-28,S006,P0016,452,7
PO02642,2024-12-13,S016,P0034,217,10
PO02643,2023-09-06,S011,P0004,476,15
PO02644,2023-01-28,S002,P0008,255,9
PO02645,2024-05-06,S004,P0046,467,15
PO02646,2024-02-10,S013,P0018,330,12
PO02647,2024-04-29,S005,P0023,351,18
PO02648,2024-02-15,S007,P0018,171,22
PO02649,2024-01-08,S013,P0037,345,24
PO02650,2023-06-05,S002,P0016,120,28
PO02651,2025-08-29,S008,P0026,403,5
PO02652,2023-05-26,S008,P0026,404,14
PO02653,2025-01-07,S020,P0018,289,23
PO02654,2024-01-25,S017,P0035,390,11
PO02655,2023-12-05,S003,P0020,179,17
PO02656,2024-10-19,S009,P0020,171,20
PO02657,2023-08-18,S006,P0032,360,22
PO02658,2025-06-18,S001,P0011,175,27
PO02659,2023-07-28,S019,P0013,317,10
PO02660,2025-11-01,S008,P0034,428,11
PO02661,2024-04-24,S012,P0013,268,28
PO02662,2024-01-30,S002,P0028,447,26
PO02663,2024-02-03,S009,P0007,224,20
PO02664,2025-04-08,S004,P0033,139,10
PO02665,2025-01-04,S020,P0022,157,15
PO02666,2025-04-15,S005,P0027,299,11
PO02667,2024-04-11,S008,P0031,357,22
PO02668,2024-05-06,S020,P0040,277,7
PO02669,2023-04-09,S009,P0006,344,21
PO02670,2024-12-08,S003,P0040,185,28
PO02671,2025-04-29,S009,P0029,482,20
PO02672,2023-03-20,S013,P0030,210,23
PO02673,2024-01-09,S017,P0023,216,23
PO02674,2025-06-14,S008,P0035,307,15
PO02675,2024-02-07,S008,P0032,147,5
PO02676,2025-05-15,S015,P0046,190,26
PO02677,2024-04-23,S018,P0005,388,18
PO02678,2024-04-08,S010,P0003,322,23
PO02679,2023-01-19,S004,P0042,115,15
PO02680,2023-05-31,S017,P0039,120,24
PO02681,2025-01-15,S019,P0044,485,21
PO02682,2023-11-20,S005,P0015,491,6
PO02683,2025-09-01,S012,P0002,234,21
PO02684,2023-02-15,S020,P0031,309,10
PO02685,2025-05-06,S018,P0033,100,20
PO02686,2024-08-12,S018,P0033,318,13
PO02687,2024-01-31,S010,P0014,363,13
PO02688,2023-05-01,S012,P0030,447,27
PO02689,2024-09-19,S008,P0034,457,14
PO02690,2023-07-30,S001,P0047,485,14
PO02691,2025-01-11,S014,P0049,377,10
PO02692,2024-09-24,S001,P0029,375,5
PO02693,2023-12-02,S001,P0008,305,7
PO02694,2025-10-26,S002,P0013,130,11
PO02695,2023-04-02,S008,P0049,268,25
PO02696,2024-07-30,S010,P0016,427,13
PO02697,2025-04-16,S020,P0025,379,18
PO02698,2025-09-21,S005,P0043,114,19
PO02699,2023-03-20,S001,P0040,456,27
PO02700,2025-10-30,S018,P0033,265,23
PO02701,2024-12-22,S010,P0039,306,14
PO02702,2024-06-26,S007,P0003,344,20
PO02703,2023-05-04,S010,P0013,471,5
PO02704,2024-12-10,S006,P0038,454,11
PO02705,2025-01-06,S004,P0046,137,15
PO02706,2023-09-18,S008,P0013,308,28
PO02707,2023-01-26,S010,P0026,475,19
PO02708,2023-02-11,S009,P0034,215,17
PO02709,2025-10-14,S006,P0011,293,23
PO02710,2025-01-25,S007,P0033,104,15
PO02711,2025-06-28,S019,P0021,357,17
PO02712,2025-05-12,S004,P0023,101,12
PO02713,2024-10-16,S005,P0040,136,26
PO02714,2023-10-16,S005,P0021,237,14
PO02715,2024-12-20,S005,P0039,318,20
PO02716,2024-10-03,S006,P0046,427,21
PO02717,2023-03-25,S020,P0018,173,21
PO02718,2024-10-01,S018,P0011,198,17
PO02719,2024-04-15,S006,P0017,251,17
PO02720,2023-06-01,S012,P0049,123,19
PO02721,2024-10-23,S001,P0042,450,16
PO02722,2024-06-26,S014,P0001,359,15
PO02723,2024-07-18,S004,P0003,139,5
PO02724,2024-05-06,S001,P0005,497,7
PO02725,2024-07-05,S012,P0024,455,22
PO02726,2023-10-10,S006,P0039,381,16
PO02727,2025-09-06,S014,P0032,495,5
PO02728,2023-10-28,S019,P0018,215,26
PO02729,2024-04-12,S017,P0041,471,24
PO02730,2024-09-16,S003,P0046,126,6
PO02731,2024-07-29,S017,P0045,233,25
PO02732,2023-09-14,S007,P0040,126,22
PO02733,2025-06-12,S003,P0048,369,5
PO02734,2024-11-18,S016,P0020,207,7
PO02735,2023-05-02,S016,P0002,377,14
PO02736,2025-04-19,S020,P0008,119,20
PO02737,2023-03-07,S010,P0002,486,19
PO02738,2024-05-06,S018,P0043,227,7
PO02739,2023-04-25,S012,P0018,435,17
PO02740,2023-12-07,S016,P0010,276,28
PO02741,2023-05-28,S009,P0003,451,11
PO02742,2023-04-12,S007,P0044,325,15
PO02743,2024-03-11,S005,P0002,380,7
PO02744,2025-06-16,S019,P0048,382,7
PO02745,2024-02-04,S019,P0034,318,27
PO02746,2024-07-31,S002,P0006,485,19
PO02747,2024-11-08,S008,P0047,121,6
PO02748,2025-01-02,S015,P0043,165,11
PO02749,2024-12-08,S004,P0021,403,6
PO02750,2023-12-15,S014,P0016,280,22
PO02751,2023-11-04,S020,P0046,218,7
PO02752,2023-03-03,S004,P0016,484,27
PO02753,2025-02-06,S005,P0002,138,27
PO02754,2023-06-12,S007,P0016,109,22
PO02755,2025-07-11,S008,P0032,347,22
PO02756,2023-09-14,S001,P0038,367,23
PO02757,2025-07-09,S008,P0016,401,12
PO02758,2023-05-31,S001,P0008,372,22
PO02759,2023-04-25,S012,P0047,486,16
PO02760,2024-06-15,S011,P0027,440,16
PO02761,2024-09-08,S015,P0004,431,8
PO02762,2024-08-23,S005,P0032,286,26
PO02763,2024-01-23,S012,P0021,339,15
PO02764,2023-07-04,S004,P0014,254,17
PO02765,2025-06-20,S006,P0050,114,19
PO02766,2024-04-26,S017,P0005,328,25
PO02767,2025-10-15,S001,P0024,140,14
PO02768,2025-07-04,S006,P0030,294,7
PO02769,2023-03-03,S007,P0036,488,14
PO02770,2023-02-03,S015,P0021,453,23
PO02771,2025-08-30,S007,P0030,440,12
PO02772,2023-01-06,S008,P0024,240,8
PO02773,2024-08-07,S017,P0023,188,19
PO02774,2023-10-10,S020,P0032,369,23
PO02775,2024-10-10,S002,P0026,352,8
PO02776,2025-06-17,S014,P0020,416,29
PO02777,2025-11-23,S019,P0034,347,23
PO02778,2023-02-24,S015,P0002,336,9
PO02779,2024-07-13,S017,P0009,486,13
PO02780,2023-06-22,S010,P0045,486,16
PO02781,2024-03-26,S012,P0015,144,27
PO02782,2023-06-29,S006,P0002,117,22
PO02783,2025-07-15,S020,P0001,259,10
PO02784,2025-10-26,S016,P0047,199,29
PO02785,2025-01-06,S004,P0021,399,10
PO02786,2023-07-12,S010,P0009,448,23
PO02787,2024-03-19,S013,P0048,458,9
PO02788,2024-05-23,S005,P0041,392,9
PO02789,2023-08-02,S017,P0027,198,26
PO02790,2024-03-12,S003,P0038,382,9
PO02791,2025-08-18,S003,P0048,395,21
PO02792,2024-07-02,S003,P0050,251,24
PO02793,2025-01-29,S020,P0020,331,18
PO02794,2025-03-01,S020,P0022,233,20
PO02795,2024-09-13,S003,P0017,305,26
PO02796,2024-10-06,S014,P0050,116,17
PO02797,2025-02-26,S008,P0002,254,13
PO02798,2024-05-21,S001,P0015,333,18
PO02799,2023-12-05,S005,P0049,143,17
PO02800,2023-07-02,S004,P0009,225,19
PO02801,2024-12-06,S007,P0033,297,5
PO02802,2024-06-22,S008,P0045,486,20
PO02803,2024-03-31,S008,P0033,394,27
PO02804,2024-11-04,S008,P0004,293,22
PO02805,2025-05-19,S001,P0001,438,22
PO02806,2025-03-07,S011,P0009,333,15
PO02807,2025-11-29,S020,P0008,244,8
PO02808,2025-02-17,S012,P0016,364,18
PO02809,2024-03-31,S008,P0029,236,16
PO02810,2024-03-25,S019,P0044,134,11
PO02811,2024-10-07,S019,P0040,364,29
PO02812,2024-07-29,S002,P0010,111,11
PO02813,2025-07-13,S012,P0023,422,19
PO02814,2025-11-03,S015,P0010,200,23
PO02815,2024-11-21,S004,P0043,312,13
PO02816,2025-03-25,S003,P0030,319,24
PO02817,2023-10-30,S009,P0001,325,20
PO02818,2023-11-27,S019,P0048,328,16
PO02819,2025-05-18,S020,P0016,257,26
PO02820,2023-12-09,S018,P0006,130,8
PO02821,2024-09-16,S018,P0019,435,7
PO02822,2023-03-15,S008,P0034,326,21
PO02823,2024-01-14,S007,P0049,164,22
PO02824,2025-01-31,S014,P0017,172,20
PO02825,2023-02-16,S007,P0049,292,7
PO02826,2024-01-31,S008,P0011,314,16
PO02827,2025-01-30,S005,P0029,264,28
PO02828,2024-08-10,S008,P0035,309,15
PO02829,2024-10-04,S009,P0028,359,27
PO02830,2023-06-02,S020,P0013,365,28
PO02831,2025-11-13,S014,P0004,382,5
PO02832,2023-03-04,S006,P0016,210,8
PO02833,2025-07-30,S015,P0034,357,18
PO02834,2023-06-10,S015,P0021,154,10
PO02835,2023-01-06,S016,P0016,167,13
PO02836,2023-04-26,S010,P0020,452,6
PO02837,2024-09-11,S012,P0038,235,18
PO02838,2023-04-24,S013,P0035,370,12
PO02839,2025-01-20,S010,P0036,160,25
PO02840,2023-07-11,S014,P0017,234,5
PO02841,2025-08-25,S013,P0037,480,23
PO02842,2024-08-13,S020,P0023,337,9
PO02843,2025-02-23,S016,P0046,464,7
PO02844,2025-02-28,S005,P0035,251,28
PO02845,2023-10-06,S014,P0006,119,9
PO02846,2025-01-11,S007,P0001,154,10
PO02847,2023-02-15,S013,P0040,104,21
PO02848,2023-07-17,S018,P0001,106,12
PO02849,2025-07-04,S004,P0042,229,10
PO02850,2024-04-25,S009,P0003,349,26
PO02851,2023-08-18,S018,P0045,301,20
PO02852,2023-05-06,S012,P0015,176,22
PO02853,2025-04-03,S011,P0009,120,24
PO02854,2025-01-01,S001,P0034,102,8
PO02855,2025-07-27,S001,P0025,280,19
PO02856,2025-09-06,S005,P0017,497,27
PO02857,2023-11-03,S007,P0008,224,23
PO02858,2023-06-03,S018,P0002,152,18
PO02859,2024-01-06,S015,P0006,435,25
PO02860,2025-05-11,S019,P0023,418,18
PO02861,2023-05-30,S006,P0050,171,7
PO02862,2024-07-16,S004,P0013,379,11
PO02863,2023-04-27,S009,P0033,489,21
PO02864,2024-12-24,S005,P0010,381,8
PO02865,2024-04-04,S007,P0035,143,17
PO02866,2023-01-01,S009,P0041,325,22
PO02867,2025-05-24,S019,P0022,461,7
PO02868,2023-01-23,S017,P0013,197,10
PO02869,2023-05-30,S004,P0005,304,7
PO02870,2023-05-03,S005,P0006,166,18
PO02871,2024-11-06,S018,P0041,104,26
PO02872,2025-05-06,S009,P0012,315,12
PO02873,2023-10-15,S005,P0023,394,6
PO02874,2025-07-07,S017,P0049,467,26
PO02875,2024-12-23,S016,P0043,152,6
PO02876,2023-09-04,S017,P0047,363,18
PO02877,2024-03-05,S015,P0029,295,11
PO02878,2025-03-30,S001,P0031,169,16
PO02879,2025-03-20,S013,P0002,194,12
PO02880,2023-01-24,S003,P0022,424,13
PO02881,2024-01-25,S005,P0018,463,26
PO02882,2024-09-18,S016,P0024,233,22
PO02883,2024-09-18,S018,P0014,229,11
PO02884,2023-03-17,S002,P0038,356,10
PO02885,2023-06-09,S001,P0041,417,6
PO02886,2024-10-26,S008,P0034,128,10
PO02887,2023-03-05,S018,P0049,186,19
PO02888,2025-01-05,S005,P0004,337,25
PO02889,2024-05-30,S009,P0010,334,29
PO02890,2023-05-10,S018,P0008,358,21
PO02891,2024-12-11,S011,P0038,214,8
PO02892,2024-11-30,S015,P0027,476,9
PO02893,2023-01-17,S013,P0030,307,27
PO02894,2023-09-08,S011,P0003,386,17
PO02895,2024-05-14,S007,P0039,121,17
PO02896,2024-09-07,S018,P0029,478,17
PO02897,2025-05-04,S001,P0032,107,28
PO02898,2023-11-26,S014,P0042,121,23
PO02899,2025-10-13,S010,P0049,176,11
PO02900,2023-10-23,S009,P0024,384,27
PO02901,2023-11-01,S020,P0028,179,9
PO02902,2025-04-03,S016,P0031,237,24
PO02903,2023-06-12,S020,P0019,389,15
PO02904,2025-03-21,S006,P0029,388,14
PO02905,2023-01-20,S007,P0016,177,13
PO02906,2024-12-20,S004,P0033,323,26
PO02907,2025-10-12,S004,P0035,498,5
PO02908,2023-02-19,S020,P0023,479,25
PO02909,2023-07-20,S007,P0018,380,19
PO02910,2023-06-25,S005,P0039,220,25
PO02911,2024-02-21,S005,P0037,125,26
PO02912,2025-03-13,S009,P0013,239,17
PO02913,2025-07-07,S014,P0017,291,9
PO02914,2023-08-16,S011,P0008,118,18
PO02915,2025-06-05,S005,P0045,148,26
PO02916,2023-01-15,S001,P0035,338,27
PO02917,2023-12-15,S008,P0017,331,8
PO02918,2025-08-25,S003,P0011,451,13
PO02919,2024-04-02,S013,P0019,318,12
PO02920,2024-08-08,S015,P0038,378,12
PO02921,2023-11-12,S017,P0050,155,13
PO02922,2024-09-12,S002,P0013,290,7
PO02923,2023-09-26,S014,P0034,344,13
PO02924,2023-05-27,S006,P0022,151,6
PO02925,2024-05-10,S006,P0020,454,19
PO02926,2023-11-01,S018,P0036,240,14
PO02927,2023-07-04,S009,P0031,421,17
PO02928,2025-07-17,S018,P0031,226,5
PO02929,2024-07-21,S017,P0018,439,12
PO02930,2023-10-01,S007,P0028,234,18
PO02931,2023-11-11,S014,P0020,239,20
PO02932,2023-05-23,S012,P0034,178,28
PO02933,2025-02-08,S017,P0022,448,27
PO02934,2023-06-10,S013,P0050,339,5
PO02935,2024-03-25,S010,P0036,235,12
PO02936,2025-09-25,S017,P0008,215,29
PO02937,2025-02-03,S001,P0029,240,5
PO02938,2025-05-01,S016,P0022,452,5
PO02939,2025-10-12,S015,P0003,488,5
PO02940,2024-06-19,S014,P0045,182,8
PO02941,2023-05-22,S011,P0002,362,9
PO02942,2025-03-10,S003,P0009,167,28
PO02943,2023-07-06,S013,P0009,477,16
PO02944,2024-07-18,S009,P0026,456,28
PO02945,2024-05-18,S008,P0001,492,10
PO02946,2024-08-21,S005,P0041,118,11
PO02947,2025-01-02,S002,P0016,444,5
PO02948,2023-07-25,S007,P0043,292,28
PO02949,2024-07-28,S011,P0018,334,17
PO02950,2024-12-11,S011,P0039,423,19
PO02951,2024-10-24,S017,P0031,310,26
PO02952,2025-11-23,S005,P0046,279,16
PO02953,2023-02-11,S006,P0001,127,21
PO02954,2023-08-25,S016,P0046,105,17
PO02955,2023-07-31,S008,P0001,399,25
PO02956,2024-12-12,S006,P0046,382,13
PO02957,2023-11-24,S011,P0024,467,17
PO02958,2024-05-22,S005,P0014,145,21
PO02959,2024-08-22,S008,P0023,103,23
PO02960,2023-04-06,S007,P0048,442,10
PO02961,2025-08-13,S008,P0008,144,22
PO02962,2023-01-12,S018,P0002,413,14
PO02963,2024-09-15,S007,P0005,161,14
PO02964,2024-03-04,S005,P0038,153,25
PO02965,2023-05-12,S006,P0033,379,19
PO02966,2023-02-15,S014,P0004,174,13
PO02967,2024-12-01,S019,P0039,222,9
PO02968,2025-05-29,S010,P0008,317,20
PO02969,2024-12-20,S015,P0029,435,23
PO02970,2024-07-05,S007,P0029,334,9
PO02971,2024-01-07,S008,P0037,280,10
PO02972,2024-01-30,S011,P0038,225,13
PO02973,2024-05-27,S003,P0030,444,10
PO02974,2023-05-29,S011,P0047,311,19
PO02975,2024-12-15,S015,P0012,237,22
PO02976,2023-08-03,S011,P0040,330,9
PO02977,2025-06-23,S019,P0008,209,13
PO02978,2024-05-05,S019,P0048,484,14
PO02979,2023-03-14,S015,P0047,399,15
PO02980,2025-10-23,S003,P0019,158,20
PO02981,2023-04-09,S010,P0003,366,17
PO02982,2024-10-08,S014,P0040,303,21
PO02983,2025-11-05,S005,P0023,247,12
PO02984,2023-12-14,S019,P0016,431,25
PO02985,2024-09-06,S014,P0050,287,27
PO02986,2024-01-05,S012,P0046,483,15
PO02987,2023-09-26,S010,P0028,271,8
PO02988,2025-01-17,S006,P0026,243,8
PO02989,2024-12-01,S012,P0050,434,20
PO02990,2025-01-29,S004,P0012,289,28
PO02991,2024-10-25,S019,P0044,479,29
PO02992,2023-08-12,S008,P0024,283,17
PO02993,2025-09-30,S001,P0049,230,21
PO02994,2023-03-29,S016,P0014,485,10
PO02995,2024-03-06,S002,P0018,271,17
PO02996,2025-01-17,S009,P0044,224,22
PO02997,2025-04-12,S006,P0040,182,17
PO02998,2025-02-26,S007,P0023,451,14
PO02999,2024-05-13,S002,P0015,186,7
PO03000,2023-12-31,S002,P0003,123,29
