transaction_id,date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled
TRX000581,2023-05-21,P0035,W02,40,40
TRX000582,2025-08-15,P0045,W09,22,22
TRX000583,2025-09-11,P0019,W04,48,48
TRX000584,2025-09-19,P0013,W05,8,8
TRX000585,2025-04-07,P0004,W02,32,32
TRX000586,2024-11-13,P0019,W09,26,26
TRX000587,2025-09-30,P0050,W07,18,18
TRX000588,2023-12-22,P0025,W03,37,37
TRX000589,2025-10-04,P0038,W06,12,12
TRX000590,2025-06-06,P0031,W07,38,38
TRX000591,2023-05-07,P0036,W06,34,34
TRX000592,2025-10-05,P0004,W10,4,4
TRX000593,2024-08-26,P0039,W10,16,16
TRX000594,2025-10-10,P0007,W06,24,24
TRX000595,2023-02-20,P0016,W08,14,14
TRX000596,2025-11-18,P0048,W08,17,8
TRX000597,2025-02-17,P0005,W05,31,31
TRX000598,2025-03-24,P0047,W04,4,4
TRX000599,2024-02-24,P0023,W05,44,44
TRX000600,2025-09-09,P0036,W09,34,34
TRX000601,2025-04-04,P0032,W10,38,38
TRX000602,2025-10-21,P0024,W06,38,38
TRX000603,2024-07-20,P0025,W03,3,3
TRX000604,2024-01-06,P0045,W03,8,8
TRX000605,2025-07-24,P0028,W01,12,12
TRX000606,2024-10-22,P0019,W05,35,35
TRX000607,2025-08-26,P0007,W06,2,2
TRX000608,2023-07-21,P0044,W08,29,29
TRX000609,2023-11-09,P0041,W09,23,23
TRX000610,2023-04-27,P0017,W07,33,33
TRX000611,2025-07-25,P0002,W01,18,18
TRX000612,2024-07-28,P0016,W07,40,40
TRX000613,2023-09-01,P0039,W10,22,22
TRX000614,2024-06-20,P0018,W09,14,14
TRX000615,2023-03-16,P0039,W04,29,29
TRX000616,2024-01-21,P0001,W07,45,45
TRX000617,2024-04-19,P0003,W09,15,15
TRX000618,2024-02-22,P0021,W01,15,15
TRX000619,2023-12-13,P0030,W10,45,45
TRX000620,2024-10-01,P0011,W09,4,4
TRX000621,2025-07-27,P0022,W04,36,36
TRX000622,2025-08-12,P0047,W08,5,5
TRX000623,2025-05-25,P0025,W03,3,3
TRX000624,2025-02-01,P0003,W02,12,12
TRX000625,2024-10-25,P0030,W08,20,20
TRX000626,2023-01-25,P0024,W08,44,44
TRX000627,2024-12-10,P0045,W03,20,20
TRX000628,2023-06-26,P0036,W08,39,39
TRX000629,2023-10-12,P0023,W06,39,39
TRX000630,2023-03-04,P0008,W10,1,1
TRX000631,2025-09-29,P0004,W09,44,44
TRX000632,2024-10-23,P0050,W10,3,3
TRX000633,2024-10-27,P0039,W06,47,47
TRX000634,2023-06-05,P0043,W08,9,9
TRX000635,2025-08-24,P0031,W02,20,20
TRX000636,2025-04-28,P0029,W01,9,9
TRX000637,2024-11-19,P0036,W10,31,31
TRX000638,2023-05-28,P0013,W10,46,46
TRX000639,2023-12-08,P0041,W02,28,28
TRX000640,2024-04-20,P0009,W04,35,17
TRX000641,2024-07-14,P0021,W10,40,40
TRX000642,2023-11-23,P0003,W09,38,38
TRX000643,2025-09-16,P0025,W07,44,44
TRX000644,2023-08-03,P0025,W09,2,2
TRX000645,2024-03-10,P0012,W09,3,3
TRX000646,2025-08-09,P0029,W09,14,14
TRX000647,2024-12-23,P0011,W08,17,17
TRX000648,2023-02-01,P0011,W06,35,35
TRX000649,2024-10-31,P0049,W10,4,4
TRX000650,2023-10-12,P0026,W07,47,47
TRX000651,2024-03-04,P0014,W02,30,30
TRX000652,2023-10-13,P0016,W01,39,39
TRX000653,2025-11-08,P0010,W05,14,14
TRX000654,2023-01-18,P0031,W08,48,48
TRX000655,2025-02-07,P0031,W03,27,27
TRX000656,2024-08-12,P0036,W07,13,13
TRX000657,2025-10-06,P0010,W05,20,20
TRX000658,2023-07-13,P0026,W10,49,49
TRX000659,2024-05-16,P0020,W08,49,49
TRX000660,2025-09-14,P0044,W06,24,24
TRX000661,2023-04-24,P0009,W06,10,10
TRX000662,2025-08-04,P0015,W07,7,7
TRX000663,2025-04-10,P0009,W07,17,17
TRX000664,2025-07-13,P0007,W04,22,22
TRX000665,2023-02-24,P0026,W10,44,44
TRX000666,2025-03-10,P0024,W10,11,5
TRX000667,2025-02-16,P0012,W10,42,42
TRX000668,2023-06-11,P0020,W08,23,23
TRX000669,2023-03-28,P0014,W06,22,22
TRX000670,2023-02-24,P0022,W08,40,40
TRX000671,2025-10-28,P0016,W07,47,47
TRX000672,2025-04-12,P0029,W01,18,18
TRX000673,2023-11-09,P0032,W04,45,45
TRX000674,2025-01-28,P0019,W07,26,13
TRX000675,2024-03-18,P0035,W09,48,24
TRX000676,2023-11-24,P0043,W02,30,30
TRX000677,2025-01-30,P0032,W05,13,13
TRX000678,2024-08-01,P0020,W09,4,4
TRX000679,2025-10-03,P0040,W09,43,43
TRX000680,2023-04-06,P0020,W06,27,27
TRX000681,2025-03-24,P0008,W07,40,40
TRX000682,2024-05-05,P0035,W09,10,10
TRX000683,2024-03-27,P0042,W10,44,44
TRX000684,2023-06-14,P0013,W08,28,28
TRX000685,2023-07-01,P0041,W10,21,21
TRX000686,2024-04-13,P0006,W06,11,11
TRX000687,2025-06-28,P0047,W06,20,20
TRX000688,2025-01-04,P0016,W07,36,36
TRX000689,2025-04-02,P0005,W07,19,19
TRX000690,2025-08-01,P0045,W02,10,10
TRX000691,2023-01-07,P0034,W09,15,15
TRX000692,2023-11-26,P0006,W04,45,45
TRX000693,2025-02-13,P0033,W10,45,45
TRX000694,2023-05-31,P0015,W09,18,18
TRX000695,2023-05-27,P0015,W10,7,7
TRX000696,2025-07-03,P0014,W03,30,30
TRX000697,2024-11-30,P0039,W05,14,14
TRX000698,2023-03-23,P0005,W05,37,37
TRX000699,2024-05-28,P0026,W07,41,41
TRX000700,2025-03-25,P0048,W04,30,30
TRX000701,2024-12-09,P0017,W04,27,27
TRX000702,2025-01-15,P0043,W01,49,49
TRX000703,2025-10-19,P0047,W06,37,37
TRX000704,2024-12-07,P0016,W04,48,48
TRX000705,2024-04-15,P0035,W10,41,41
TRX000706,2024-01-31,P0038,W10,17,17
TRX000707,2023-09-18,P0023,W05,30,15
TRX000708,2025-03-15,P0013,W09,18,18
TRX000709,2025-07-22,P0033,W04,3,3
TRX000710,2025-06-23,P0029,W01,28,28
TRX000711,2025-07-28,P0046,W09,37,37
TRX000712,2025-05-03,P0034,W05,30,30
TRX000713,2024-08-15,P0034,W10,21,21
TRX000714,2024-12-14,P0027,W07,49,49
TRX000715,2024-09-23,P0015,W03,20,20
TRX000716,2023-02-28,P0050,W04,22,22
TRX000717,2023-05-08,P0009,W10,36,36
TRX000718,2025-01-05,P0026,W09,36,36
TRX000719,2024-12-21,P0003,W10,21,21
TRX000720,2024-06-09,P0036,W01,24,24
TRX000721,2024-06-04,P0047,W05,21,21
TRX000722,2024-07-05,P0005,W08,7,7
TRX000723,2023-08-25,P0020,W10,8,8
TRX000724,2024-05-08,P0020,W07,22,22
TRX000725,2023-01-04,P0005,W04,22,22
TRX000726,2024-10-27,P0010,W07,30,30
TRX000727,2024-03-17,P0016,W01,34,34
TRX000728,2023-01-29,P0025,W06,29,29
TRX000729,2024-09-01,P0044,W09,10,10
TRX000730,2025-03-15,P0025,W03,5,5
TRX000731,2023-03-16,P0030,W04,49,49
TRX000732,2025-04-17,P0014,W08,39,39
TRX000733,2023-05-08,P0022,W05,34,34
TRX000734,2023-02-11,P0043,W05,38,38
TRX000735,2023-02-10,P0028,W01,10,10
TRX000736,2025-07-22,P0030,W06,9,9
TRX000737,2023-02-03,P0019,W02,32,32
TRX000738,2025-11-06,P0038,W01,5,5
TRX000739,2025-09-24,P0042,W06,35,35
TRX000740,2024-08-10,P0020,W05,11,11
TRX000741,2023-12-08,P0035,W05,42,42
TRX000742,2023-01-27,P0022,W09,16,16
TRX000743,2024-10-07,P0015,W10,27,27
TRX000744,2024-12-31,P0011,W10,20,20
TRX000745,2023-06-17,P0034,W03,1,1
TRX000746,2024-09-01,P0024,W01,26,26
TRX000747,2023-09-25,P0006,W08,11,11
TRX000748,2025-03-31,P0017,W05,15,15
TRX000749,2024-03-30,P0028,W05,39,39
TRX000750,2025-06-24,P0050,W08,40,20
TRX000751,2025-07-10,P0031,W08,48,48
TRX000752,2025-09-07,P0036,W02,18,18
TRX000753,2024-12-02,P0009,W03,24,12
TRX000754,2024-09-25,P0010,W10,28,28
TRX000755,2023-05-10,P0021,W10,25,25
TRX000756,2025-10-16,P0034,W01,23,23
TRX000757,2025-03-29,P0031,W03,11,11
TRX000758,2024-11-23,P0029,W04,33,33
TRX000759,2025-03-04,P0043,W07,16,16
TRX000760,2023-01-29,P0043,W09,36,36
TRX000761,2023-05-29,P0011,W05,23,23
TRX000762,2023-01-11,P0033,W01,6,6
TRX000763,2024-11-06,P0046,W02,43,43
TRX000764,2023-07-06,P0001,W10,24,24
TRX000765,2025-03-17,P0021,W02,38,38
TRX000766,2025-01-13,P0023,W09,42,42
TRX000767,2023-04-08,P0009,W10,6,6
TRX000768,2023-02-24,P0001,W07,10,10
TRX000769,2024-09-14,P0021,W02,22,22
TRX000770,2024-10-25,P0022,W01,23,23
TRX000771,2025-01-27,P0004,W05,5,5
TRX000772,2024-02-10,P0001,W01,28,28
TRX000773,2023-03-10,P0010,W09,9,9
TRX000774,2025-01-20,P0015,W03,39,39
TRX000775,2025-08-15,P0036,W02,49,49
TRX000776,2023-12-31,P0029,W06,44,44
TRX000777,2024-04-26,P0046,W03,28,28
TRX000778,2023-07-20,P0005,W05,25,25
TRX000779,2023-06-03,P0029,W10,43,43
TRX000780,2023-03-14,P0047,W08,38,38
TRX000781,2024-12-13,P0047,W10,27,27
TRX000782,2023-10-23,P0027,W02,24,24
TRX000783,2025-11-06,P0025,W05,43,43
TRX000784,2023-03-02,P0016,W08,43,43
TRX000785,2025-07-27,P0016,W01,46,46
TRX000786,2023-02-11,P0036,W10,16,16
TRX000787,2023-01-25,P0025,W10,2,2
TRX000788,2025-11-28,P0041,W04,2,2
TRX000789,2023-05-11,P0001,W05,5,5
TRX000790,2023-04-18,P0005,W10,46,46
TRX000791,2023-06-21,P0041,W03,21,21
TRX000792,2023-04-12,P0020,W02,10,10
TRX000793,2025-05-15,P0005,W03,42,42
TRX000794,2024-06-07,P0036,W05,18,18
TRX000795,2023-10-02,P0029,W07,26,26
TRX000796,2025-03-27,P0048,W02,20,20
TRX000797,2025-08-14,P0034,W07,41,41
TRX000798,2025-11-06,P0048,W06,36,36
TRX000799,2023-11-26,P0018,W07,49,49
TRX000800,2023-01-12,P0002,W07,21,21
TRX000801,2023-08-04,P0016,W09,2,2
TRX000802,2023-12-05,P0029,W07,46,46
TRX000803,2024-10-22,P0033,W06,33,33
TRX000804,2024-01-09,P0016,W10,23,23
TRX000805,2025-09-02,P0035,W08,39,39
TRX000806,2024-12-10,P0047,W07,31,31
TRX000807,2024-04-10,P0043,W06,4,4
TRX000808,2024-05-03,P0042,W04,41,41
TRX000809,2023-02-16,P0017,W07,3,3
TRX000810,2025-02-16,P0004,W08,37,37
TRX000811,2025-11-05,P0049,W08,10,10
TRX000812,2024-12-11,P0004,W04,42,42
TRX000813,2024-02-05,P0025,W10,32,32
TRX000814,2025-09-07,P0033,W09,36,36
TRX000815,2023-09-07,P0014,W03,49,49
TRX000816,2024-01-26,P0024,W09,27,27
TRX000817,2023-12-01,P0011,W03,49,49
TRX000818,2024-09-20,P0025,W07,19,19
TRX000819,2023-05-17,P0028,W04,38,38
TRX000820,2025-06-01,P0007,W05,1,1
TRX000821,2024-11-18,P0049,W03,26,26
TRX000822,2025-04-06,P0036,W02,46,46
TRX000823,2024-12-27,P0010,W08,13,13
TRX000824,2024-08-16,P0049,W07,35,35
TRX000825,2025-09-16,P0036,W07,2,2
TRX000826,2024-01-07,P0031,W08,22,22
TRX000827,2025-07-23,P0019,W01,39,39
TRX000828,2025-09-21,P0018,W08,28,28
TRX000829,2024-02-06,P0049,W10,44,44
TRX000830,2024-09-06,P0006,W05,2,2
TRX000831,2025-09-21,P0028,W08,11,11
TRX000832,2024-09-11,P0007,W09,48,48
TRX000833,2023-07-07,P0038,W02,37,37
TRX000834,2023-05-11,P0012,W03,26,26
TRX000835,2025-03-15,P0041,W06,28,28
TRX000836,2025-07-24,P0050,W09,26,26
TRX000837,2025-09-12,P0034,W10,17,8
TRX000838,2023-07-02,P0025,W10,3,3
TRX000839,2025-09-09,P0017,W08,14,14
TRX000840,2023-12-30,P0033,W06,16,16
TRX000841,2023-02-08,P0023,W05,49,49
TRX000842,2024-05-11,P0009,W03,36,36
TRX000843,2025-09-08,P0006,W04,28,28
TRX000844,2025-07-09,P0002,W07,28,28
TRX000845,2024-12-22,P0038,W07,25,25
TRX000846,2023-01-16,P0009,W03,9,9
TRX000847,2024-05-07,P0003,W04,11,11
TRX000848,2025-06-12,P0016,W03,37,37
TRX000849,2023-11-07,P0025,W02,43,43
TRX000850,2025-01-08,P0024,W06,45,45
TRX000851,2024-06-29,P0047,W07,21,21
TRX000852,2024-02-18,P0029,W04,2,2
TRX000853,2023-09-08,P0044,W05,34,34
TRX000854,2025-01-28,P0040,W08,42,42
TRX000855,2025-11-28,P0026,W09,13,13
TRX000856,2025-03-24,P0038,W07,5,5
TRX000857,2023-01-29,P0035,W10,11,11
TRX000858,2025-08-15,P0023,W01,29,29
TRX000859,2024-04-21,P0004,W03,47,47
TRX000860,2023-11-14,P0042,W05,28,28
TRX000861,2023-09-02,P0014,W03,28,28
TRX000862,2025-01-17,P0047,W01,5,5
TRX000863,2024-11-27,P0039,W02,20,20
TRX000864,2023-09-29,P0007,W08,37,37
TRX000865,2024-01-12,P0008,W07,39,39
TRX000866,2023-09-23,P0042,W10,10,5
TRX000867,2025-07-14,P0019,W03,32,32
TRX000868,2025-07-09,P0002,W04,29,29
TRX000869,2023-12-06,P0047,W03,2,2
TRX000870,2024-01-24,P0001,W04,1,1
TRX000871,2024-07-30,P0042,W08,20,20
TRX000872,2023-01-03,P0038,W09,1,1
TRX000873,2024-01-11,P0013,W07,4,4
TRX000874,2023-11-20,P0042,W09,15,7
TRX000875,2023-05-26,P0044,W09,47,23
TRX000876,2023-10-20,P0024,W07,30,30
TRX000877,2024-03-07,P0032,W07,6,6
TRX000878,2024-12-05,P0030,W08,38,38
TRX000879,2025-08-06,P0006,W10,1,1
TRX000880,2024-08-07,P0038,W03,7,7
TRX000881,2024-02-03,P0033,W08,5,5
TRX000882,2025-03-27,P0044,W01,49,49
TRX000883,2025-08-21,P0023,W06,7,3
TRX000884,2023-07-06,P0010,W02,36,18
TRX000885,2023-03-02,P0046,W07,3,3
TRX000886,2025-07-27,P0015,W03,12,12
TRX000887,2024-12-10,P0023,W10,15,15
TRX000888,2025-03-17,P0036,W05,20,20
TRX000889,2023-01-11,P0001,W10,41,41
TRX000890,2023-08-14,P0008,W02,21,21
TRX000891,2024-07-17,P0003,W01,32,32
TRX000892,2025-02-10,P0014,W05,12,12
TRX000893,2025-06-03,P0017,W09,37,37
TRX000894,2023-08-14,P0034,W09,40,40
TRX000895,2025-04-04,P0047,W07,47,47
TRX000896,2023-08-06,P0006,W09,7,7
TRX000897,2025-07-25,P0005,W04,45,45
TRX000898,2025-01-22,P0046,W03,31,31
TRX000899,2024-05-20,P0041,W04,1,1
TRX000900,2023-09-16,P0040,W07,11,11
TRX000901,2023-02-23,P0029,W08,45,45
TRX000902,2024-12-27,P0035,W02,34,34
TRX000903,2024-11-19,P0018,W05,19,19
TRX000904,2025-11-09,P0040,W05,11,11
TRX000905,2024-02-23,P0048,W09,33,33
TRX000906,2024-11-20,P0030,W03,33,33
TRX000907,2025-04-29,P0015,W06,8,8
TRX000908,2023-03-03,P0015,W10,45,45
TRX000909,2023-08-04,P0016,W05,8,8
TRX000910,2023-01-03,P0033,W02,34,34
TRX000911,2023-06-09,P0010,W02,40,40
TRX000912,2025-02-19,P0019,W04,27,27
TRX000913,2025-06-11,P0037,W04,29,29
TRX000914,2023-11-25,P0050,W07,14,14
TRX000915,2024-08-02,P0003,W01,34,34
TRX000916,2025-08-09,P0036,W06,45,45
TRX000917,2024-09-26,P0004,W09,37,37
TRX000918,2025-09-14,P0011,W02,1,1
TRX000919,2025-07-09,P0041,W05,9,9
TRX000920,2025-01-07,P0033,W10,10,10
TRX000921,2023-06-19,P0028,W10,30,30
TRX000922,2024-06-04,P0032,W04,43,43
TRX000923,2023-02-09,P0016,W04,18,18
TRX000924,2025-08-12,P0009,W08,17,17
TRX000925,2025-09-10,P0011,W06,6,6
TRX000926,2025-09-01,P0006,W07,11,11
TRX000927,2023-02-07,P0049,W09,24,24
TRX000928,2023-11-24,P0027,W03,36,36
TRX000929,2025-07-02,P0012,W02,33,33
TRX000930,2024-03-29,P0022,W03,33,33
TRX000931,2023-02-06,P0040,W08,18,18
TRX000932,2025-08-30,P0048,W09,5,5
TRX000933,2025-03-06,P0037,W10,31,15
TRX000934,2025-08-30,P0021,W05,16,16
TRX000935,2024-08-15,P0033,W08,2,2
TRX000936,2025-11-29,P0017,W07,9,9
TRX000937,2023-08-12,P0029,W09,2,2
TRX000938,2023-11-14,P0040,W04,37,37
TRX000939,2023-12-15,P0010,W10,20,20
TRX000940,2023-04-25,P0018,W03,17,17
TRX000941,2024-11-28,P0047,W09,25,25
TRX000942,2025-11-29,P0013,W08,19,19
TRX000943,2023-02-09,P0027,W07,42,42
TRX000944,2023-08-04,P0010,W01,8,8
TRX000945,2023-12-02,P0032,W02,11,11
TRX000946,2023-04-02,P0041,W09,13,13
TRX000947,2023-12-19,P0045,W05,13,13
TRX000948,2024-07-24,P0003,W01,9,9
TRX000949,2025-03-26,P0022,W09,5,5
TRX000950,2025-02-19,P0027,W01,18,18
TRX000951,2023-12-29,P0003,W08,40,40
TRX000952,2024-07-10,P0033,W05,14,14
TRX000953,2023-12-22,P0002,W06,34,34
TRX000954,2023-07-10,P0011,W01,22,22
TRX000955,2024-02-26,P0046,W02,48,48
TRX000956,2024-11-30,P0010,W07,33,33
TRX000957,2023-01-07,P0039,W02,24,24
TRX000958,2023-05-13,P0033,W05,29,29
TRX000959,2024-07-10,P0007,W09,13,13
TRX000960,2025-04-05,P0015,W05,27,27
TRX000961,2025-01-30,P0026,W03,1,1
TRX000962,2025-11-20,P0011,W06,7,7
TRX000963,2024-06-18,P0038,W07,4,4
TRX000964,2024-03-01,P0027,W10,10,10
TRX000965,2024-11-02,P0039,W10,40,40
TRX000966,2023-12-29,P0007,W08,35,35
TRX000967,2023-03-23,P0001,W03,39,39
TRX000968,2023-12-22,P0010,W04,16,16
TRX000969,2024-08-11,P0021,W10,27,13
TRX000970,2023-10-22,P0015,W04,20,20
TRX000971,2023-01-17,P0030,W02,10,10
TRX000972,2023-12-26,P0030,W07,45,45
TRX000973,2025-05-15,P0008,W04,33,16
TRX000974,2024-11-30,P0024,W04,7,7
TRX000975,2024-03-23,P0019,W08,42,42
TRX000976,2025-05-05,P0003,W06,44,44
TRX000977,2023-12-31,P0015,W06,46,46
TRX000978,2024-11-05,P0036,W09,22,22
TRX000979,2025-10-04,P0006,W04,43,43
TRX000980,2024-04-11,P0042,W09,17,17
TRX000981,2024-02-18,P0050,W01,9,9
TRX000982,2024-08-08,P0048,W09,40,40
TRX000983,2025-09-20,P0018,W01,10,10
TRX000984,2024-07-25,P0038,W07,36,36
TRX000985,2023-12-01,P0019,W06,31,31
TRX000986,2023-02-06,P0049,W07,31,31
TRX000987,2025-09-15,P0050,W09,5,5
TRX000988,2023-10-05,P0030,W10,18,18
TRX000989,2025-07-04,P0013,W04,6,6
TRX000990,2024-04-28,P0039,W09,42,42
TRX000991,2024-12-31,P0012,W03,28,28
TRX000992,2023-07-11,P0034,W10,43,43
TRX000993,2025-11-06,P0012,W09,24,24
TRX000994,2024-06-07,P0044,W01,5,5
TRX000995,2025-07-06,P0024,W05,28,28
TRX000996,2024-02-05,P0004,W10,3,1
TRX000997,2025-06-04,P0036,W05,18,18
TRX000998,2024-12-05,P0050,W01,4,4
TRX000999,2023-01-22,P0048,W01,40,40
TRX001000,2024-04-18,P0014,W03,49,49
TRX001001,2023-07-29,P0017,W09,42,42
TRX001002,2023-11-02,P0049,W07,32,32
TRX001003,2024-12-04,P0003,W06,32,32
TRX001004,2024-11-17,P0038,W09,19,19
TRX001005,2023-10-12,P0023,W04,29,29
TRX001006,2024-12-16,P0013,W04,33,33
TRX001007,2025-02-01,P0009,W03,2,2
TRX001008,2025-08-05,P0021,W05,11,11
TRX001009,2024-01-16,P0041,W05,47,47
TRX001010,2024-04-04,P0008,W10,33,33
TRX001011,2025-10-27,P0017,W07,41,41
TRX001012,2023-01-29,P0016,W07,40,40
TRX001013,2025-06-25,P0016,W06,1,1
TRX001014,2025-11-22,P0028,W04,42,42
TRX001015,2025-05-28,P0016,W07,17,17
TRX001016,2023-03-20,P0046,W02,16,16
TRX001017,2025-08-04,P0046,W09,2,2
TRX001018,2024-04-03,P0014,W07,49,24
TRX001019,2024-07-23,P0046,W02,4,4
TRX001020,2025-01-07,P0044,W10,32,32
TRX001021,2024-05-30,P0038,W02,7,7
TRX001022,2024-02-01,P0020,W06,29,29
TRX001023,2023-02-08,P0045,W07,9,9
TRX001024,2025-06-05,P0048,W09,35,35
TRX001025,2025-03-07,P0041,W04,5,5
TRX001026,2023-06-06,P0034,W08,21,21
TRX001027,2025-06-02,P0029,W10,17,17
TRX001028,2025-08-31,P0003,W02,39,39
TRX001029,2025-11-11,P0010,W06,14,14
TRX001030,2025-04-28,P0020,W04,32,32
TRX001031,2025-01-17,P0002,W08,15,15
TRX001032,2025-09-15,P0027,W09,21,21
TRX001033,2023-01-21,P0032,W02,14,14
TRX001034,2023-10-30,P0010,W07,41,41
TRX001035,2025-05-18,P0040,W07,16,8
TRX001036,2023-03-25,P0017,W08,1,1
TRX001037,2024-07-23,P0033,W05,40,40
TRX001038,2025-07-22,P0006,W03,18,18
TRX001039,2025-10-05,P0039,W01,34,34
TRX001040,2025-03-03,P0047,W04,26,26
TRX001041,2025-03-02,P0018,W03,36,36
TRX001042,2024-05-06,P0009,W02,21,21
TRX001043,2023-07-27,P0008,W06,1,1
TRX001044,2024-03-05,P0025,W07,27,27
TRX001045,2025-09-11,P0031,W10,11,11
TRX001046,2024-06-03,P0042,W07,38,38
TRX001047,2024-08-13,P0004,W08,14,14
TRX001048,2025-11-16,P0020,W02,28,28
TRX001049,2023-07-18,P0028,W10,27,27
TRX001050,2024-01-22,P0040,W06,22,22
TRX001051,2023-12-15,P0001,W06,21,21
TRX001052,2025-08-17,P0040,W10,24,24
TRX001053,2024-11-23,P0044,W01,19,19
TRX001054,2024-01-13,P0023,W02,24,24
TRX001055,2025-06-17,P0047,W09,26,26
TRX001056,2025-07-04,P0013,W08,25,25
TRX001057,2024-06-10,P0016,W04,45,45
TRX001058,2025-01-03,P0026,W06,44,44
TRX001059,2023-07-25,P0031,W02,29,29
TRX001060,2024-03-30,P0050,W05,10,5
TRX001061,2024-06-04,P0001,W02,11,11
TRX001062,2025-10-13,P0017,W05,24,24
TRX001063,2025-08-13,P0016,W07,24,24
TRX001064,2024-12-26,P0037,W07,12,12
TRX001065,2025-10-10,P0010,W09,7,3
TRX001066,2024-05-15,P0038,W03,40,40
TRX001067,2023-04-27,P0044,W04,17,17
TRX001068,2024-01-21,P0031,W09,35,35
TRX001069,2024-08-06,P0010,W08,6,6
TRX001070,2024-01-30,P0049,W07,12,12
TRX001071,2024-12-21,P0034,W08,15,15
TRX001072,2023-03-13,P0006,W09,32,32
TRX001073,2023-10-01,P0028,W04,23,23
TRX001074,2023-12-04,P0028,W05,7,7
TRX001075,2024-08-29,P0013,W09,38,38
TRX001076,2023-06-15,P0041,W07,31,31
TRX001077,2023-01-11,P0012,W04,29,29
TRX001078,2024-12-29,P0050,W06,44,44
TRX001079,2025-03-11,P0040,W01,28,28
TRX001080,2023-04-12,P0050,W01,12,12
TRX001081,2025-02-17,P0002,W09,27,27
TRX001082,2023-08-02,P0008,W08,4,4
TRX001083,2024-02-05,P0042,W01,21,21
TRX001084,2024-08-10,P0009,W02,9,9
TRX001085,2025-06-07,P0050,W04,49,49
TRX001086,2024-08-14,P0008,W01,34,34
TRX001087,2023-04-02,P0003,W02,37,37
TRX001088,2024-11-03,P0009,W05,21,21
TRX001089,2024-12-14,P0013,W08,23,23
TRX001090,2025-07-24,P0009,W06,24,12
TRX001091,2023-08-30,P0031,W06,10,10
TRX001092,2023-01-02,P0025,W04,38,38
TRX001093,2023-08-13,P0044,W02,6,6
TRX001094,2025-03-11,P0045,W03,21,10
TRX001095,2024-08-11,P0008,W06,37,37
TRX001096,2023-04-26,P0047,W06,29,29
TRX001097,2025-07-06,P0031,W05,40,40
TRX001098,2023-07-13,P0045,W06,21,21
TRX001099,2025-05-20,P0045,W06,22,22
TRX001100,2023-03-31,P0031,W01,35,35
TRX001101,2023-05-02,P0017,W06,46,46
TRX001102,2023-05-23,P0047,W05,5,5
TRX001103,2025-09-20,P0019,W08,15,7
TRX001104,2023-04-16,P0003,W09,41,41
TRX001105,2025-06-05,P0046,W06,47,47
TRX001106,2024-03-03,P0030,W10,19,19
TRX001107,2023-11-13,P0010,W04,16,16
TRX001108,2024-09-26,P0049,W03,40,40
TRX001109,2023-01-09,P0029,W10,47,47
TRX001110,2025-02-12,P0040,W01,43,43
TRX001111,2023-08-11,P0018,W07,23,23
TRX001112,2024-07-06,P0012,W05,4,4
TRX001113,2024-12-16,P0049,W04,21,21
TRX001114,2023-04-21,P0023,W09,24,24
TRX001115,2023-09-08,P0011,W07,42,42
TRX001116,2024-01-18,P0009,W10,26,26
TRX001117,2023-01-07,P0024,W08,42,42
TRX001118,2024-04-03,P0025,W04,2,2
TRX001119,2023-07-27,P0025,W10,40,40
TRX001120,2025-06-18,P0047,W10,8,8
TRX001121,2023-01-22,P0009,W08,9,9
TRX001122,2024-02-14,P0012,W04,2,2
TRX001123,2025-06-13,P0011,W01,14,14
TRX001124,2024-05-29,P0049,W08,20,20
TRX001125,2025-03-19,P0038,W01,2,2
TRX001126,2025-05-23,P0028,W03,4,4
TRX001127,2023-01-14,P0008,W07,35,35
TRX001128,2025-08-28,P0010,W03,14,14
TRX001129,2025-09-04,P0025,W08,21,10
TRX001130,2025-10-10,P0047,W05,48,48
TRX001131,2025-11-01,P0036,W03,15,15
TRX001132,2023-03-28,P0050,W05,39,39
TRX001133,2025-06-27,P0043,W05,20,20
TRX001134,2023-05-02,P0009,W08,6,6
TRX001135,2025-01-19,P0041,W09,28,28
TRX001136,2024-11-15,P0008,W06,48,48
TRX001137,2023-11-05,P0003,W10,43,43
TRX001138,2024-11-25,P0018,W03,2,2
TRX001139,2023-10-15,P0046,W02,28,28
TRX001140,2023-11-03,P0035,W03,34,34
TRX001141,2025-07-02,P0017,W09,14,14
TRX001142,2024-10-23,P0036,W07,9,9
TRX001143,2024-07-02,P0028,W09,23,23
TRX001144,2023-11-08,P0050,W06,44,44
TRX001145,2025-05-22,P0015,W08,35,35
TRX001146,2025-07-12,P0019,W10,22,22
TRX001147,2025-01-24,P0022,W09,5,5
TRX001148,2023-02-04,P0006,W03,41,41
TRX001149,2024-03-20,P0047,W07,29,29
TRX001150,2023-04-03,P0007,W09,35,35
TRX001151,2023-12-19,P0044,W02,34,34
TRX001152,2025-06-21,P0048,W07,4,4
TRX001153,2025-05-11,P0009,W05,45,45
TRX001154,2023-06-08,P0020,W08,49,49
TRX001155,2025-08-14,P0037,W04,9,9
TRX001156,2023-01-24,P0011,W01,14,14
TRX001157,2024-02-08,P0002,W10,45,45
TRX001158,2025-03-15,P0022,W08,5,5
TRX001159,2024-05-30,P0048,W06,47,47
TRX001160,2025-01-01,P0036,W08,27,27
TRX001161,2024-06-15,P0005,W03,11,11
