transaction_id,date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled,year,month,quarter,day_of_week,week_of_year,unit_price,unit_cost,category,revenue,cost,profit,stockout_flag,fulfillment_rate
TRX000188,2023-04-19,P0004,W03,21,21,2023,4,2,Wednesday,16,667.66,418.27,Industrial,14020.86,8783.67,5237.189999999999,0,1.0
TRX000189,2025-07-23,P0021,W07,9,9,2025,7,3,Wednesday,30,838.61,480.97,Furniture,7547.49,4328.7300000000005,3218.7599999999998,0,1.0
TRX000190,2024-02-02,P0046,W07,12,12,2024,2,1,Friday,5,373.76,191.7,Electronics,4485.12,2300.4,2184.7200000000003,0,1.0
TRX000191,2024-09-25,P0010,W06,17,17,2024,9,3,Wednesday,39,276.59,111.89,Industrial,4702.03,1902.13,2799.9,0,1.0
TRX000192,2025-01-02,P0022,W10,16,16,2025,1,1,Thursday,1,674.12,423.82,Industrial,10785.92,6781.12,4004.8,0,1.0
TRX000193,2023-08-23,P0030,W10,5,5,2023,8,3,Wednesday,34,173.76,90.98,Food,868.8,454.9,413.8999999999999,0,1.0
TRX000194,2024-10-19,P0030,W08,19,19,2024,10,4,Saturday,42,173.76,90.98,Food,3301.44,1728.62,1572.8199999999997,0,1.0
TRX000195,2025-01-20,P0016,W07,28,28,2025,1,1,Monday,4,898.94,464.06,Furniture,25170.32,12993.68,12176.64,0,1.0
TRX000196,2024-08-10,P0011,W04,17,17,2024,8,3,Saturday,32,516.76,288.17,Food,8784.92,4898.89,3886.03,0,1.0
TRX000197,2025-10-29,P0022,W07,22,22,2025,10,4,Wednesday,44,674.12,423.82,Industrial,14830.64,9324.04,5506.6,0,1.0
TRX000198,2025-08-11,P0029,W01,35,35,2025,8,3,Monday,33,229.79,155.17,Food,8042.65,5430.95,2611.7,0,1.0
TRX000199,2024-05-06,P0025,W03,49,49,2024,5,2,Monday,19,737.86,297.51,Electronics,36155.14,14577.99,21577.15,0,1.0
TRX000200,2025-07-01,P0014,W02,15,15,2025,7,3,Tuesday,27,474.86,230.38,Furniture,7122.900000000001,3455.7,3667.2000000000007,0,1.0
TRX000201,2023-06-19,P0014,W07,19,19,2023,6,2,Monday,25,474.86,230.38,Furniture,9022.34,4377.22,4645.12,0,1.0
TRX000202,2025-08-03,P0002,W09,47,47,2025,8,3,Sunday,31,475.09,344.8,Industrial,22329.23,16205.6,6123.629999999999,0,1.0
TRX000203,2025-03-05,P0013,W05,26,26,2025,3,1,Wednesday,10,724.58,422.72,Industrial,18839.08,10990.72,7848.360000000001,0,1.0
TRX000204,2024-09-25,P0003,W09,44,44,2024,9,3,Wednesday,39,495.69,308.9,Apparel,21810.36,13591.6,8218.760000000002,0,1.0
TRX000205,2023-01-29,P0030,W08,44,44,2023,1,1,Sunday,4,173.76,90.98,Food,7645.44,4003.12,3642.3199999999993,0,1.0
TRX000206,2023-12-05,P0018,W01,35,35,2023,12,4,Tuesday,49,333.79,170.0,Industrial,11682.65,5950.0,5732.6500000000015,0,1.0
TRX000207,2024-05-14,P0036,W02,43,43,2024,5,2,Tuesday,20,244.02,107.43,Industrial,10492.86,4619.490000000001,5873.37,0,1.0
TRX000208,2024-05-25,P0021,W06,23,23,2024,5,2,Saturday,21,838.61,480.97,Furniture,19288.03,11062.31,8225.719999999998,0,1.0
TRX000209,2023-08-05,P0019,W05,10,10,2023,8,3,Saturday,31,582.29,289.52,Electronics,5822.9,2895.2,2927.7,0,1.0
TRX000210,2024-03-20,P0016,W07,22,22,2024,3,1,Wednesday,12,898.94,464.06,Furniture,19776.68,10209.32,9567.36,0,1.0
TRX000211,2025-05-25,P0028,W09,47,47,2025,5,2,Sunday,21,327.95,145.24,Furniture,15413.65,6826.280000000001,8587.369999999999,0,1.0
TRX000212,2023-06-16,P0004,W04,11,11,2023,6,2,Friday,24,667.66,418.27,Industrial,7344.259999999999,4600.969999999999,2743.29,0,1.0
TRX000213,2023-04-01,P0015,W08,26,26,2023,4,2,Saturday,13,431.03,203.62,Food,11206.78,5294.12,5912.659999999999,0,1.0
TRX000214,2024-12-14,P0001,W04,1,1,2024,12,4,Saturday,50,228.61,128.1,Food,228.61,128.1,100.51000000000002,0,1.0
TRX000215,2023-02-08,P0048,W03,36,36,2023,2,1,Wednesday,6,529.42,336.3,Industrial,19059.12,12106.8,6952.319999999998,0,1.0
TRX000216,2023-06-22,P0047,W02,21,21,2023,6,2,Thursday,25,721.03,337.73,Furniture,15141.63,7092.33,8049.299999999999,0,1.0
TRX000217,2024-10-14,P0016,W08,8,8,2024,10,4,Monday,42,898.94,464.06,Furniture,7191.52,3712.48,3479.0400000000004,0,1.0
TRX000218,2025-01-23,P0020,W08,20,20,2025,1,1,Thursday,4,370.5,265.21,Food,7410.0,5304.2,2105.8,0,1.0
TRX000219,2024-04-20,P0033,W03,45,45,2024,4,2,Saturday,16,344.13,203.49,Food,15485.85,9157.05,6328.799999999999,0,1.0
TRX000220,2024-03-31,P0017,W01,17,17,2024,3,1,Sunday,13,673.13,366.36,Food,11443.21,6228.12,5215.089999999999,0,1.0
TRX000221,2025-04-08,P0005,W06,15,15,2025,4,2,Tuesday,15,202.77,94.95,Industrial,3041.55,1424.25,1617.3000000000002,0,1.0
TRX000222,2025-06-13,P0005,W05,21,21,2025,6,2,Friday,24,202.77,94.95,Industrial,4258.17,1993.95,2264.2200000000003,0,1.0
TRX000223,2025-10-21,P0039,W08,1,1,2025,10,4,Tuesday,43,745.39,306.92,Electronics,745.39,306.92,438.47,0,1.0
TRX000224,2024-01-22,P0013,W06,3,3,2024,1,1,Monday,4,724.58,422.72,Industrial,2173.74,1268.16,905.5800000000002,0,1.0
TRX000225,2023-12-14,P0044,W04,31,31,2023,12,4,Thursday,50,502.42,230.23,Furniture,15575.02,7137.13,8437.89,0,1.0
TRX000226,2023-07-09,P0036,W10,31,31,2023,7,3,Sunday,27,244.02,107.43,Industrial,7564.62,3330.3300000000004,4234.289999999999,0,1.0
TRX000227,2024-05-19,P0030,W10,21,21,2024,5,2,Sunday,20,173.76,90.98,Food,3648.96,1910.58,1738.38,0,1.0
TRX000228,2025-04-03,P0004,W02,23,23,2025,4,2,Thursday,14,667.66,418.27,Industrial,15356.179999999998,9620.21,5735.969999999999,0,1.0
TRX000229,2025-07-17,P0023,W08,17,17,2025,7,3,Thursday,29,851.61,376.19,Food,14477.37,6395.23,8082.140000000001,0,1.0
TRX000230,2025-07-22,P0021,W05,22,22,2025,7,3,Tuesday,30,838.61,480.97,Furniture,18449.42,10581.34,7868.080000000002,0,1.0
TRX000231,2023-05-14,P0021,W08,22,22,2023,5,2,Sunday,19,838.61,480.97,Furniture,18449.42,10581.34,7868.080000000002,0,1.0
TRX000232,2023-02-27,P0006,W05,36,36,2023,2,1,Monday,9,434.44,201.62,Furniture,15639.84,7258.32,8381.52,0,1.0
TRX000233,2024-11-15,P0024,W06,8,8,2024,11,4,Friday,46,511.67,274.45,Electronics,4093.36,2195.6,1897.76,0,1.0
TRX000234,2024-11-02,P0047,W10,47,47,2024,11,4,Saturday,44,721.03,337.73,Furniture,33888.41,15873.31,18015.099999999995,0,1.0
TRX000235,2023-06-22,P0031,W05,8,8,2023,6,2,Thursday,25,37.7,17.66,Apparel,301.6,141.28,160.32000000000002,0,1.0
TRX000236,2025-03-25,P0019,W03,14,14,2025,3,1,Tuesday,13,582.29,289.52,Electronics,8152.059999999999,4053.28,4098.78,0,1.0
TRX000237,2023-03-21,P0038,W10,38,38,2023,3,1,Tuesday,12,562.19,397.19,Industrial,21363.22,15093.22,6270.000000000002,0,1.0
TRX000238,2025-06-04,P0012,W08,24,24,2025,6,2,Wednesday,23,33.95,25.34,Apparel,814.8000000000001,608.16,206.6400000000001,0,1.0
TRX000239,2023-07-22,P0014,W03,22,22,2023,7,3,Saturday,29,474.86,230.38,Furniture,10446.92,5068.36,5378.56,0,1.0
TRX000240,2025-02-02,P0050,W04,15,15,2025,2,1,Sunday,5,358.43,144.61,Food,5376.45,2169.15,3207.3,0,1.0
TRX000241,2023-02-16,P0012,W06,20,20,2023,2,1,Thursday,7,33.95,25.34,Apparel,679.0,506.8,172.2,0,1.0
TRX000242,2024-10-17,P0015,W02,27,27,2024,10,4,Thursday,42,431.03,203.62,Food,11637.81,5497.74,6140.07,0,1.0
TRX000243,2024-04-15,P0019,W07,28,28,2024,4,2,Monday,16,582.29,289.52,Electronics,16304.12,8106.559999999999,8197.56,0,1.0
TRX000244,2025-08-28,P0028,W05,22,22,2025,8,3,Thursday,35,327.95,145.24,Furniture,7214.9,3195.28,4019.62,0,1.0
TRX000245,2025-11-01,P0040,W10,31,31,2025,11,4,Saturday,44,824.37,463.89,Furniture,25555.47,14380.59,11174.88,0,1.0
TRX000246,2025-01-05,P0041,W05,9,9,2025,1,1,Sunday,1,632.17,329.03,Food,5689.53,2961.2699999999995,2728.26,0,1.0
TRX000247,2025-02-22,P0005,W05,23,23,2025,2,1,Saturday,8,202.77,94.95,Industrial,4663.71,2183.85,2479.86,0,1.0
TRX000248,2025-08-25,P0005,W02,5,5,2025,8,3,Monday,35,202.77,94.95,Industrial,1013.85,474.75,539.1,0,1.0
TRX000249,2023-12-24,P0006,W10,45,45,2023,12,4,Sunday,51,434.44,201.62,Furniture,19549.8,9072.9,10476.9,0,1.0
TRX000250,2025-08-29,P0023,W09,39,39,2025,8,3,Friday,35,851.61,376.19,Food,33212.79,14671.41,18541.38,0,1.0
TRX000251,2024-10-29,P0003,W03,17,17,2024,10,4,Tuesday,44,495.69,308.9,Apparel,8426.73,5251.299999999999,3175.4300000000003,0,1.0
TRX000252,2024-01-08,P0037,W07,40,40,2024,1,1,Monday,2,616.15,358.56,Apparel,24646.0,14342.4,10303.6,0,1.0
TRX000253,2025-10-28,P0033,W05,5,5,2025,10,4,Tuesday,44,344.13,203.49,Food,1720.65,1017.45,703.2,0,1.0
TRX000254,2024-11-06,P0043,W10,7,7,2024,11,4,Wednesday,45,900.31,426.52,Food,6302.17,2985.64,3316.53,0,1.0
TRX000255,2023-03-31,P0021,W10,8,8,2023,3,1,Friday,13,838.61,480.97,Furniture,6708.88,3847.76,2861.12,0,1.0
TRX000256,2024-11-28,P0020,W05,7,7,2024,11,4,Thursday,48,370.5,265.21,Food,2593.5,1856.47,737.0300000000002,0,1.0
TRX000257,2024-06-23,P0001,W04,22,22,2024,6,2,Sunday,25,228.61,128.1,Food,5029.42,2818.2,2211.2200000000003,0,1.0
TRX000258,2025-01-01,P0039,W10,44,44,2025,1,1,Wednesday,1,745.39,306.92,Electronics,32797.16,13504.48,19292.679999999997,0,1.0
TRX000259,2025-05-18,P0047,W06,38,38,2025,5,2,Sunday,20,721.03,337.73,Furniture,27399.14,12833.740000000002,14565.399999999998,0,1.0
TRX000260,2023-02-10,P0017,W07,21,21,2023,2,1,Friday,6,673.13,366.36,Food,14135.73,7693.56,6442.169999999999,0,1.0
TRX000261,2025-01-09,P0029,W07,4,4,2025,1,1,Thursday,2,229.79,155.17,Food,919.16,620.68,298.48,0,1.0
TRX000262,2024-05-16,P0008,W08,32,32,2024,5,2,Thursday,20,949.29,380.13,Apparel,30377.28,12164.16,18213.12,0,1.0
TRX000263,2025-08-16,P0026,W05,29,29,2025,8,3,Saturday,33,859.02,482.98,Apparel,24911.58,14006.42,10905.159999999998,0,1.0
TRX000264,2025-07-17,P0028,W07,30,30,2025,7,3,Thursday,29,327.95,145.24,Furniture,9838.5,4357.200000000001,5481.299999999999,0,1.0
TRX000265,2024-04-05,P0034,W04,3,3,2024,4,2,Friday,14,240.6,153.81,Electronics,721.8,461.43,260.36999999999995,0,1.0
TRX000266,2025-01-01,P0026,W09,5,5,2025,1,1,Wednesday,1,859.02,482.98,Apparel,4295.1,2414.9,1880.2000000000005,0,1.0
TRX000267,2025-01-21,P0013,W05,19,19,2025,1,1,Tuesday,4,724.58,422.72,Industrial,13767.02,8031.68,5735.34,0,1.0
TRX000268,2025-07-13,P0044,W03,8,8,2025,7,3,Sunday,28,502.42,230.23,Furniture,4019.36,1841.84,2177.5200000000004,0,1.0
TRX000269,2025-06-27,P0037,W05,37,37,2025,6,2,Friday,26,616.15,358.56,Apparel,22797.55,13266.72,9530.83,0,1.0
TRX000270,2024-01-25,P0013,W09,31,31,2024,1,1,Thursday,4,724.58,422.72,Industrial,22461.98,13104.320000000002,9357.659999999998,0,1.0
TRX000271,2025-06-01,P0038,W08,27,27,2025,6,2,Sunday,22,562.19,397.19,Industrial,15179.13,10724.13,4455.000000000002,0,1.0
TRX000272,2023-09-13,P0025,W01,13,13,2023,9,3,Wednesday,37,737.86,297.51,Electronics,9592.18,3867.63,5724.55,0,1.0
TRX000273,2024-12-09,P0047,W05,42,42,2024,12,4,Monday,50,721.03,337.73,Furniture,30283.26,14184.66,16098.6,0,1.0
TRX000274,2024-03-25,P0023,W06,6,6,2024,3,1,Monday,13,851.61,376.19,Food,5109.66,2257.14,2852.52,0,1.0
TRX000275,2023-01-10,P0022,W10,1,1,2023,1,1,Tuesday,2,674.12,423.82,Industrial,674.12,423.82,250.3,0,1.0
TRX000276,2025-04-03,P0021,W02,30,30,2025,4,2,Thursday,14,838.61,480.97,Furniture,25158.3,14429.1,10729.2,0,1.0
TRX000277,2025-03-08,P0030,W06,11,11,2025,3,1,Saturday,10,173.76,90.98,Food,1911.36,1000.78,910.5799999999998,0,1.0
TRX000278,2025-05-26,P0011,W09,41,41,2025,5,2,Monday,22,516.76,288.17,Food,21187.16,11814.97,9372.19,0,1.0
TRX000279,2025-10-25,P0004,W04,31,31,2025,10,4,Saturday,43,667.66,418.27,Industrial,20697.46,12966.37,7731.09,0,1.0
TRX000280,2025-10-12,P0033,W03,16,16,2025,10,4,Sunday,41,344.13,203.49,Food,5506.08,3255.84,2250.24,0,1.0
TRX000281,2024-01-09,P0047,W09,15,15,2024,1,1,Tuesday,2,721.03,337.73,Furniture,10815.45,5065.950000000001,5749.499999999998,0,1.0
TRX000282,2023-05-26,P0012,W02,5,5,2023,5,2,Friday,21,33.95,25.34,Apparel,169.75,126.7,43.05,0,1.0
TRX000283,2023-08-12,P0009,W09,15,7,2023,8,3,Saturday,32,353.72,218.33,Apparel,2476.04,1528.3100000000002,947.7299999999998,1,0.467
TRX000284,2023-06-26,P0032,W10,1,1,2023,6,2,Monday,26,506.71,217.47,Food,506.71,217.47,289.24,0,1.0
TRX000285,2025-05-02,P0011,W02,15,15,2025,5,2,Friday,18,516.76,288.17,Food,7751.4,4322.55,3428.8499999999995,0,1.0
TRX000286,2023-03-04,P0037,W10,36,36,2023,3,1,Saturday,9,616.15,358.56,Apparel,22181.4,12908.16,9273.239999999998,0,1.0
TRX000287,2025-04-06,P0024,W03,48,48,2025,4,2,Sunday,14,511.67,274.45,Electronics,24560.16,13173.6,11386.56,0,1.0
TRX000288,2025-03-05,P0007,W07,39,39,2025,3,1,Wednesday,10,146.74,99.3,Apparel,5722.860000000001,3872.7,1850.1600000000008,0,1.0
TRX000289,2024-11-19,P0008,W02,8,8,2024,11,4,Tuesday,47,949.29,380.13,Apparel,7594.32,3041.04,4553.28,0,1.0
TRX000290,2023-04-15,P0033,W01,22,11,2023,4,2,Saturday,15,344.13,203.49,Food,3785.43,2238.3900000000003,1547.0399999999995,1,0.5
TRX000291,2024-05-25,P0025,W09,27,27,2024,5,2,Saturday,21,737.86,297.51,Electronics,19922.22,8032.769999999999,11889.45,0,1.0
TRX000292,2024-01-20,P0001,W06,34,34,2024,1,1,Saturday,3,228.61,128.1,Food,7772.740000000001,4355.4,3417.340000000001,0,1.0
TRX000293,2024-02-09,P0003,W09,30,30,2024,2,1,Friday,6,495.69,308.9,Apparel,14870.7,9267.0,5603.700000000001,0,1.0
TRX000294,2025-04-02,P0040,W03,12,6,2025,4,2,Wednesday,14,824.37,463.89,Furniture,4946.22,2783.34,2162.88,1,0.5
TRX000295,2024-06-01,P0028,W03,2,2,2024,6,2,Saturday,22,327.95,145.24,Furniture,655.9,290.48,365.42,0,1.0
TRX000296,2024-04-20,P0043,W10,46,46,2024,4,2,Saturday,16,900.31,426.52,Food,41414.26,19619.92,21794.34,0,1.0
TRX000297,2024-12-09,P0033,W03,38,38,2024,12,4,Monday,50,344.13,203.49,Food,13076.94,7732.620000000001,5344.32,0,1.0
TRX000298,2025-02-09,P0046,W02,22,22,2025,2,1,Sunday,6,373.76,191.7,Electronics,8222.72,4217.4,4005.32,0,1.0
TRX000299,2025-11-12,P0001,W06,17,17,2025,11,4,Wednesday,46,228.61,128.1,Food,3886.37,2177.7,1708.6700000000003,0,1.0
TRX000300,2025-09-23,P0038,W03,35,35,2025,9,3,Tuesday,39,562.19,397.19,Industrial,19676.65,13901.65,5775.000000000002,0,1.0
TRX000301,2024-11-07,P0027,W05,42,42,2024,11,4,Thursday,45,700.9,307.45,Apparel,29437.8,12912.9,16524.9,0,1.0
TRX000302,2024-12-14,P0038,W05,45,45,2024,12,4,Saturday,50,562.19,397.19,Industrial,25298.550000000003,17873.55,7425.000000000004,0,1.0
TRX000303,2023-03-24,P0035,W10,23,23,2023,3,1,Friday,12,36.39,16.9,Apparel,836.97,388.7,448.27,0,1.0
TRX000304,2024-04-01,P0010,W03,29,29,2024,4,2,Monday,14,276.59,111.89,Industrial,8021.11,3244.81,4776.299999999999,0,1.0
TRX000305,2023-01-01,P0012,W03,29,29,2023,1,1,Sunday,52,33.95,25.34,Apparel,984.55,734.86,249.69000000000003,0,1.0
TRX000306,2023-02-20,P0010,W01,19,9,2023,2,1,Monday,8,276.59,111.89,Industrial,2489.31,1007.01,1482.3,1,0.474
TRX000307,2024-11-15,P0034,W06,17,17,2024,11,4,Friday,46,240.6,153.81,Electronics,4090.2,2614.77,1475.4299999999998,0,1.0
TRX000308,2024-12-17,P0024,W03,8,8,2024,12,4,Tuesday,51,511.67,274.45,Electronics,4093.36,2195.6,1897.76,0,1.0
TRX000309,2024-03-24,P0028,W01,7,7,2024,3,1,Sunday,12,327.95,145.24,Furniture,2295.65,1016.68,1278.97,0,1.0
TRX000310,2025-05-30,P0022,W10,11,11,2025,5,2,Friday,22,674.12,423.82,Industrial,7415.32,4662.02,2753.3,0,1.0
TRX000311,2024-05-02,P0045,W09,3,3,2024,5,2,Thursday,18,88.01,56.75,Furniture,264.03000000000003,170.25,93.78000000000004,0,1.0
TRX000312,2023-02-03,P0016,W01,2,2,2023,2,1,Friday,5,898.94,464.06,Furniture,1797.88,928.12,869.7600000000001,0,1.0
TRX000313,2023-04-05,P0013,W05,19,19,2023,4,2,Wednesday,14,724.58,422.72,Industrial,13767.02,8031.68,5735.34,0,1.0
TRX000314,2023-06-03,P0036,W05,28,14,2023,6,2,Saturday,22,244.02,107.43,Industrial,3416.28,1504.02,1912.26,1,0.5
TRX000315,2023-09-07,P0036,W02,28,28,2023,9,3,Thursday,36,244.02,107.43,Industrial,6832.56,3008.04,3824.52,0,1.0
TRX000316,2024-11-04,P0043,W01,25,25,2024,11,4,Monday,45,900.31,426.52,Food,22507.75,10663.0,11844.75,0,1.0
TRX000317,2024-03-13,P0023,W06,11,11,2024,3,1,Wednesday,11,851.61,376.19,Food,9367.71,4138.09,5229.620000000001,0,1.0
TRX000318,2023-04-28,P0014,W07,40,40,2023,4,2,Friday,17,474.86,230.38,Furniture,18994.4,9215.2,9779.2,0,1.0
TRX000319,2025-02-09,P0032,W09,43,43,2025,2,1,Sunday,6,506.71,217.47,Food,21788.53,9351.21,12437.32,0,1.0
TRX000320,2023-09-25,P0003,W08,2,1,2023,9,3,Monday,39,495.69,308.9,Apparel,495.69,308.9,186.79,1,0.5
TRX000321,2023-08-24,P0027,W10,12,12,2023,8,3,Thursday,34,700.9,307.45,Apparel,8410.8,3689.4,4721.4,0,1.0
TRX000322,2024-01-24,P0019,W03,41,41,2024,1,1,Wednesday,4,582.29,289.52,Electronics,23873.89,11870.32,12003.57,0,1.0
TRX000323,2025-09-16,P0022,W09,38,38,2025,9,3,Tuesday,38,674.12,423.82,Industrial,25616.56,16105.16,9511.4,0,1.0
TRX000324,2025-02-01,P0001,W01,12,12,2025,2,1,Saturday,5,228.61,128.1,Food,2743.32,1537.1999999999998,1206.1200000000003,0,1.0
TRX000325,2024-02-05,P0005,W06,25,25,2024,2,1,Monday,6,202.77,94.95,Industrial,5069.25,2373.75,2695.5,0,1.0
TRX000326,2024-09-15,P0049,W10,37,37,2024,9,3,Sunday,37,452.59,299.74,Furniture,16745.829999999998,11090.38,5655.449999999997,0,1.0
TRX000327,2025-02-05,P0033,W02,31,31,2025,2,1,Wednesday,6,344.13,203.49,Food,10668.03,6308.1900000000005,4359.84,0,1.0
TRX000328,2025-07-07,P0019,W10,17,17,2025,7,3,Monday,28,582.29,289.52,Electronics,9898.93,4921.84,4977.09,0,1.0
TRX000329,2025-05-02,P0036,W09,48,48,2025,5,2,Friday,18,244.02,107.43,Industrial,11712.96,5156.64,6556.320000000001,0,1.0
TRX000330,2024-07-31,P0006,W09,12,12,2024,7,3,Wednesday,31,434.44,201.62,Furniture,5213.28,2419.44,2793.84,0,1.0
TRX000331,2023-03-16,P0015,W08,30,30,2023,3,1,Thursday,11,431.03,203.62,Food,12930.9,6108.6,6822.299999999999,0,1.0
TRX000332,2024-03-10,P0036,W07,2,2,2024,3,1,Sunday,10,244.02,107.43,Industrial,488.04,214.86,273.18,0,1.0
TRX000333,2023-04-13,P0033,W06,16,16,2023,4,2,Thursday,15,344.13,203.49,Food,5506.08,3255.84,2250.24,0,1.0
TRX000334,2025-02-02,P0024,W02,1,1,2025,2,1,Sunday,5,511.67,274.45,Electronics,511.67,274.45,237.22000000000003,0,1.0
TRX000335,2025-01-07,P0027,W04,34,34,2025,1,1,Tuesday,2,700.9,307.45,Apparel,23830.6,10453.3,13377.3,0,1.0
TRX000336,2025-03-16,P0049,W10,45,45,2025,3,1,Sunday,11,452.59,299.74,Furniture,20366.55,13488.3,6878.249999999998,0,1.0
TRX000337,2023-04-08,P0011,W07,48,48,2023,4,2,Saturday,14,516.76,288.17,Food,24804.48,13832.16,10972.32,0,1.0
TRX000338,2025-03-08,P0049,W06,1,1,2025,3,1,Saturday,10,452.59,299.74,Furniture,452.59,299.74,152.84999999999997,0,1.0
TRX000339,2025-05-08,P0023,W09,36,18,2025,5,2,Thursday,19,851.61,376.19,Food,15328.98,6771.42,8557.56,1,0.5
TRX000340,2024-03-10,P0033,W05,3,3,2024,3,1,Sunday,10,344.13,203.49,Food,1032.39,610.47,421.9199999999999,0,1.0
TRX000341,2024-03-22,P0041,W06,34,34,2024,3,1,Friday,12,632.17,329.03,Food,21493.78,11187.02,10306.76,0,1.0
TRX000342,2023-09-06,P0046,W10,12,12,2023,9,3,Wednesday,36,373.76,191.7,Electronics,4485.12,2300.4,2184.7200000000003,0,1.0
TRX000343,2023-06-15,P0047,W06,45,45,2023,6,2,Thursday,24,721.03,337.73,Furniture,32446.35,15197.85,17248.5,0,1.0
TRX000344,2025-09-10,P0029,W08,27,27,2025,9,3,Wednesday,37,229.79,155.17,Food,6204.33,4189.589999999999,2014.7400000000007,0,1.0
TRX000345,2025-10-16,P0031,W08,37,37,2025,10,4,Thursday,42,37.7,17.66,Apparel,1394.9,653.42,741.4800000000001,0,1.0
TRX000346,2024-06-25,P0001,W06,25,25,2024,6,2,Tuesday,26,228.61,128.1,Food,5715.25,3202.5,2512.75,0,1.0
TRX000347,2025-01-28,P0034,W08,12,12,2025,1,1,Tuesday,5,240.6,153.81,Electronics,2887.2,1845.72,1041.4799999999998,0,1.0
TRX000348,2023-03-22,P0018,W07,33,33,2023,3,1,Wednesday,12,333.79,170.0,Industrial,11015.070000000002,5610.0,5405.0700000000015,0,1.0
TRX000349,2023-05-13,P0018,W01,9,9,2023,5,2,Saturday,19,333.79,170.0,Industrial,3004.11,1530.0,1474.11,0,1.0
TRX000350,2025-03-07,P0006,W05,1,1,2025,3,1,Friday,10,434.44,201.62,Furniture,434.44,201.62,232.82,0,1.0
TRX000351,2025-06-18,P0040,W10,23,23,2025,6,2,Wednesday,25,824.37,463.89,Furniture,18960.51,10669.47,8291.039999999999,0,1.0
TRX000352,2023-05-18,P0001,W10,28,28,2023,5,2,Thursday,20,228.61,128.1,Food,6401.08,3586.8,2814.28,0,1.0
TRX000353,2023-07-03,P0047,W10,3,3,2023,7,3,Monday,27,721.03,337.73,Furniture,2163.09,1013.19,1149.9,0,1.0
TRX000354,2025-02-23,P0042,W05,38,38,2025,2,1,Sunday,8,1056.57,458.33,Electronics,40149.66,17416.54,22733.119999999995,0,1.0
TRX000355,2025-09-10,P0030,W10,36,36,2025,9,3,Wednesday,37,173.76,90.98,Food,6255.36,3275.28,2980.0799999999995,0,1.0
TRX000356,2023-03-10,P0004,W09,44,44,2023,3,1,Friday,10,667.66,418.27,Industrial,29377.04,18403.88,10973.16,0,1.0
TRX000357,2024-06-29,P0032,W07,44,44,2024,6,2,Saturday,26,506.71,217.47,Food,22295.24,9568.68,12726.559999999998,0,1.0
TRX000358,2023-02-22,P0010,W07,5,5,2023,2,1,Wednesday,8,276.59,111.89,Industrial,1382.9499999999998,559.45,823.4999999999998,0,1.0
TRX000359,2023-07-24,P0043,W10,29,29,2023,7,3,Monday,30,900.31,426.52,Food,26108.99,12369.08,13739.909999999998,0,1.0
TRX000360,2023-05-06,P0005,W02,13,13,2023,5,2,Saturday,18,202.77,94.95,Industrial,2636.01,1234.35,1401.66,0,1.0
TRX000361,2023-02-12,P0009,W08,44,44,2023,2,1,Sunday,6,353.72,218.33,Apparel,15563.68,9606.52,5957.16,0,1.0
TRX000362,2023-04-21,P0005,W03,4,4,2023,4,2,Friday,16,202.77,94.95,Industrial,811.08,379.8,431.28,0,1.0
TRX000363,2025-01-30,P0011,W09,6,6,2025,1,1,Thursday,5,516.76,288.17,Food,3100.56,1729.02,1371.54,0,1.0
TRX000364,2025-04-27,P0035,W06,38,38,2025,4,2,Sunday,17,36.39,16.9,Apparel,1382.82,642.1999999999999,740.62,0,1.0
TRX000365,2023-04-05,P0027,W09,6,6,2023,4,2,Wednesday,14,700.9,307.45,Apparel,4205.4,1844.7,2360.7,0,1.0
TRX000366,2025-06-18,P0004,W09,11,11,2025,6,2,Wednesday,25,667.66,418.27,Industrial,7344.259999999999,4600.969999999999,2743.29,0,1.0
TRX000367,2023-12-26,P0010,W07,27,27,2023,12,4,Tuesday,52,276.59,111.89,Industrial,7467.929999999999,3021.03,4446.9,0,1.0
TRX000368,2025-06-18,P0039,W10,46,23,2025,6,2,Wednesday,25,745.39,306.92,Electronics,17143.97,7059.160000000001,10084.81,1,0.5
TRX000369,2023-10-08,P0033,W08,35,35,2023,10,4,Sunday,40,344.13,203.49,Food,12044.55,7122.150000000001,4922.399999999999,0,1.0
TRX000370,2024-10-28,P0038,W02,40,40,2024,10,4,Monday,44,562.19,397.19,Industrial,22487.6,15887.6,6600.000000000002,0,1.0
TRX000371,2023-04-03,P0008,W05,4,4,2023,4,2,Monday,14,949.29,380.13,Apparel,3797.16,1520.52,2276.64,0,1.0
TRX000372,2024-11-02,P0049,W03,27,27,2024,11,4,Saturday,44,452.59,299.74,Furniture,12219.929999999998,8092.98,4126.949999999998,0,1.0
TRX000373,2023-03-02,P0024,W01,16,16,2023,3,1,Thursday,9,511.67,274.45,Electronics,8186.72,4391.2,3795.52,0,1.0
TRX000374,2024-09-25,P0039,W06,18,18,2024,9,3,Wednesday,39,745.39,306.92,Electronics,13417.02,5524.56,7892.46,0,1.0
TRX000375,2025-10-25,P0033,W09,7,7,2025,10,4,Saturday,43,344.13,203.49,Food,2408.91,1424.43,984.4799999999998,0,1.0
TRX000376,2024-08-26,P0041,W02,11,11,2024,8,3,Monday,35,632.17,329.03,Food,6953.87,3619.33,3334.54,0,1.0
