order_id,order_date,supplier_id,product_id,qty_ordered,delivery_days_actual,supplier_name,country,reliability_score,lead_time_days,expected_delivery_days,delay_days,is_delayed,unit_cost,order_value
PO00252,2023-04-23,S001,P0022,362,27,Supplier_A,India,0.96,15,15,12,1,423.82,153422.84
PO00253,2025-05-24,S019,P0010,260,7,Supplier_S,USA,0.86,16,16,-9,0,111.89,29091.4
PO00254,2024-09-09,S018,P0036,350,18,Supplier_R,Germany,0.89,3,3,15,1,107.43,37600.5
PO00255,2023-02-04,S015,P0006,320,15,Supplier_O,India,0.92,16,16,-1,0,201.62,64518.4
PO00256,2023-10-15,S014,P0032,361,28,Supplier_N,Germany,0.79,14,14,14,1,217.47,78506.67
PO00257,2024-09-06,S006,P0013,103,23,Supplier_F,India,0.7,17,17,6,1,422.72,43540.16
PO00258,2025-07-10,S007,P0032,180,26,Supplier_G,Japan,0.75,14,14,12,1,217.47,39144.6
PO00259,2024-02-06,S004,P0036,317,12,Supplier_D,China,0.73,3,3,9,1,107.43,34055.310000000005
PO00260,2024-09-01,S002,P0002,116,18,Supplier_B,India,0.88,3,3,15,1,344.8,39996.8
PO00261,2025-04-26,S016,P0013,332,17,Supplier_P,USA,0.89,17,17,0,0,422.72,140343.04
PO00262,2025-06-28,S004,P0042,383,20,Supplier_D,China,0.73,8,8,12,1,458.33,175540.38999999998
PO00263,2025-01-31,S002,P0007,456,6,Supplier_B,India,0.88,5,5,1,1,99.3,45280.799999999996
PO00264,2025-03-21,S020,P0032,485,28,Supplier_T,India,0.73,14,14,14,1,217.47,105472.95
PO00265,2024-10-28,S013,P0037,301,9,Supplier_M,Germany,0.77,3,3,6,1,358.56,107926.56
PO00266,2023-05-03,S003,P0036,194,25,Supplier_C,USA,0.7,3,3,22,1,107.43,20841.420000000002
PO00267,2025-10-20,S009,P0029,392,12,Supplier_I,Germany,0.9,12,12,0,0,155.17,60826.63999999999
PO00268,2024-05-16,S019,P0039,310,6,Supplier_S,USA,0.86,11,11,-5,0,306.92,95145.20000000001
PO00269,2024-09-26,S009,P0042,492,15,Supplier_I,Germany,0.9,8,8,7,1,458.33,225498.36
PO00270,2025-04-10,S011,P0011,413,23,Supplier_K,USA,0.77,9,9,14,1,288.17,119014.21
PO00271,2023-06-28,S003,P0012,466,13,Supplier_C,USA,0.7,11,11,2,1,25.34,11808.44
PO00272,2025-01-02,S010,P0050,325,17,Supplier_J,USA,0.89,11,11,6,1,144.61,46998.25000000001
PO00273,2024-07-02,S009,P0036,181,13,Supplier_I,Germany,0.9,3,3,10,1,107.43,19444.83
PO00274,2025-05-20,S006,P0027,354,13,Supplier_F,India,0.7,9,9,4,1,307.45,108837.3
PO00275,2024-06-05,S007,P0027,437,23,Supplier_G,Japan,0.75,9,9,14,1,307.45,134355.65
PO00276,2025-03-13,S014,P0030,238,21,Supplier_N,Germany,0.79,15,15,6,1,90.98,21653.24
PO00277,2024-03-09,S011,P0001,273,20,Supplier_K,USA,0.77,5,5,15,1,128.1,34971.299999999996
PO00278,2024-11-04,S018,P0026,159,27,Supplier_R,Germany,0.89,15,15,12,1,482.98,76793.82
PO00279,2025-01-14,S007,P0035,368,5,Supplier_G,Japan,0.75,9,9,-4,0,16.9,6219.2
PO00280,2024-12-15,S007,P0008,133,14,Supplier_G,Japan,0.75,3,3,11,1,380.13,50557.29
PO00281,2024-11-18,S013,P0028,308,10,Supplier_M,Germany,0.77,4,4,6,1,145.24,44733.920000000006
PO00282,2024-08-02,S016,P0004,449,7,Supplier_P,USA,0.89,7,7,0,0,418.27,187803.22999999998
PO00283,2023-08-28,S012,P0031,374,23,Supplier_L,Germany,0.91,8,8,15,1,17.66,6604.84
PO00284,2024-10-11,S002,P0012,163,19,Supplier_B,India,0.88,11,11,8,1,25.34,4130.42
PO00285,2024-09-17,S007,P0017,483,27,Supplier_G,Japan,0.75,9,9,18,1,366.36,176951.88
PO00286,2024-09-19,S019,P0037,211,21,Supplier_S,USA,0.86,3,3,18,1,358.56,75656.16
PO00287,2025-06-12,S010,P0049,210,12,Supplier_J,USA,0.89,17,17,-5,0,299.74,62945.4
PO00288,2024-01-04,S010,P0018,246,29,Supplier_J,USA,0.89,19,19,10,1,170.0,41820.0
PO00289,2024-12-27,S006,P0034,158,26,Supplier_F,India,0.7,13,13,13,1,153.81,24301.98
PO00290,2024-04-03,S020,P0022,223,28,Supplier_T,India,0.73,15,15,13,1,423.82,94511.86
PO00291,2024-02-29,S012,P0048,254,10,Supplier_L,Germany,0.91,14,14,-4,0,336.3,85420.2
PO00292,2024-01-30,S001,P0012,261,24,Supplier_A,India,0.96,11,11,13,1,25.34,6613.74
PO00293,2025-02-17,S004,P0041,136,16,Supplier_D,China,0.73,9,9,7,1,329.03,44748.079999999994
PO00294,2025-08-25,S013,P0035,115,5,Supplier_M,Germany,0.77,9,9,-4,0,16.9,1943.4999999999998
PO00295,2023-11-09,S019,P0013,199,8,Supplier_S,USA,0.86,17,17,-9,0,422.72,84121.28
PO00296,2025-01-07,S005,P0026,287,11,Supplier_E,USA,0.89,15,15,-4,0,482.98,138615.26
PO00297,2023-09-09,S019,P0034,280,6,Supplier_S,USA,0.86,13,13,-7,0,153.81,43066.8
PO00298,2023-11-01,S012,P0013,422,28,Supplier_L,Germany,0.91,17,17,11,1,422.72,178387.84000000003
PO00299,2025-08-15,S007,P0048,395,15,Supplier_G,Japan,0.75,14,14,1,1,336.3,132838.5
PO00300,2023-02-21,S007,P0003,357,13,Supplier_G,Japan,0.75,5,5,8,1,308.9,110277.29999999999
PO00301,2023-08-31,S019,P0036,337,5,Supplier_S,USA,0.86,3,3,2,1,107.43,36203.91
PO00302,2023-03-18,S013,P0038,334,16,Supplier_M,Germany,0.77,15,15,1,1,397.19,132661.46
PO00303,2023-10-25,S016,P0048,136,12,Supplier_P,USA,0.89,14,14,-2,0,336.3,45736.8
PO00304,2023-11-30,S002,P0035,367,17,Supplier_B,India,0.88,9,9,8,1,16.9,6202.299999999999
PO00305,2023-12-20,S018,P0042,483,23,Supplier_R,Germany,0.89,8,8,15,1,458.33,221373.38999999998
PO00306,2025-10-29,S010,P0005,276,24,Supplier_J,USA,0.89,17,17,7,1,94.95,26206.2
PO00307,2023-09-20,S002,P0037,472,10,Supplier_B,India,0.88,3,3,7,1,358.56,169240.32
PO00308,2023-02-05,S002,P0050,349,25,Supplier_B,India,0.88,11,11,14,1,144.61,50468.89000000001
PO00309,2023-02-04,S007,P0023,471,8,Supplier_G,Japan,0.75,17,17,-9,0,376.19,177185.49
PO00310,2024-08-08,S001,P0044,406,26,Supplier_A,India,0.96,11,11,15,1,230.23,93473.37999999999
PO00311,2025-01-24,S004,P0034,180,27,Supplier_D,China,0.73,13,13,14,1,153.81,27685.8
PO00312,2023-03-22,S007,P0007,304,29,Supplier_G,Japan,0.75,5,5,24,1,99.3,30187.2
PO00313,2023-11-26,S018,P0028,114,15,Supplier_R,Germany,0.89,4,4,11,1,145.24,16557.36
PO00314,2023-06-09,S017,P0031,141,16,Supplier_Q,India,0.95,8,8,8,1,17.66,2490.06
PO00315,2025-03-17,S012,P0041,435,13,Supplier_L,Germany,0.91,9,9,4,1,329.03,143128.05
PO00316,2025-11-23,S002,P0010,281,6,Supplier_B,India,0.88,16,16,-10,0,111.89,31441.09
PO00317,2024-02-27,S012,P0037,164,29,Supplier_L,Germany,0.91,3,3,26,1,358.56,58803.840000000004
PO00318,2024-02-28,S017,P0047,371,16,Supplier_Q,India,0.95,12,12,4,1,337.73,125297.83
PO00319,2023-05-23,S008,P0035,199,20,Supplier_H,Japan,0.86,9,9,11,1,16.9,3363.1
PO00320,2023-06-26,S016,P0025,269,20,Supplier_P,USA,0.89,6,6,14,1,297.51,80030.19
PO00321,2024-10-15,S007,P0050,164,8,Supplier_G,Japan,0.75,11,11,-3,0,144.61,23716.04
PO00322,2025-09-26,S003,P0006,214,22,Supplier_C,USA,0.7,16,16,6,1,201.62,43146.68
PO00323,2024-02-03,S006,P0038,399,12,Supplier_F,India,0.7,15,15,-3,0,397.19,158478.81
PO00324,2024-01-25,S002,P0037,100,8,Supplier_B,India,0.88,3,3,5,1,358.56,35856.0
PO00325,2025-09-28,S012,P0045,149,17,Supplier_L,Germany,0.91,7,7,10,1,56.75,8455.75
PO00326,2025-05-12,S018,P0031,478,22,Supplier_R,Germany,0.89,8,8,14,1,17.66,8441.48
PO00327,2025-09-10,S014,P0024,288,7,Supplier_N,Germany,0.79,13,13,-6,0,274.45,79041.59999999999
PO00328,2025-06-09,S006,P0029,456,29,Supplier_F,India,0.7,12,12,17,1,155.17,70757.51999999999
PO00329,2023-06-16,S002,P0035,313,10,Supplier_B,India,0.88,9,9,1,1,16.9,5289.7
PO00330,2024-01-15,S016,P0037,319,14,Supplier_P,USA,0.89,3,3,11,1,358.56,114380.64
PO00331,2025-10-21,S018,P0035,341,9,Supplier_R,Germany,0.89,9,9,0,0,16.9,5762.9
PO00332,2023-05-09,S002,P0002,262,19,Supplier_B,India,0.88,3,3,16,1,344.8,90337.6
PO00333,2024-11-07,S002,P0015,373,16,Supplier_B,India,0.88,12,12,4,1,203.62,75950.26
PO00334,2024-10-13,S013,P0044,282,11,Supplier_M,Germany,0.77,11,11,0,0,230.23,64924.86
PO00335,2024-08-02,S020,P0001,143,20,Supplier_T,India,0.73,5,5,15,1,128.1,18318.3
PO00336,2024-08-05,S013,P0025,110,6,Supplier_M,Germany,0.77,6,6,0,0,297.51,32726.1
PO00337,2025-11-29,S013,P0010,394,15,Supplier_M,Germany,0.77,16,16,-1,0,111.89,44084.66
PO00338,2024-10-27,S006,P0034,392,29,Supplier_F,India,0.7,13,13,16,1,153.81,60293.520000000004
PO00339,2024-11-25,S016,P0040,450,14,Supplier_P,USA,0.89,5,5,9,1,463.89,208750.5
PO00340,2024-02-13,S002,P0005,140,19,Supplier_B,India,0.88,17,17,2,1,94.95,13293.0
PO00341,2024-06-20,S020,P0018,154,29,Supplier_T,India,0.73,19,19,10,1,170.0,26180.0
PO00342,2025-02-23,S010,P0032,195,28,Supplier_J,USA,0.89,14,14,14,1,217.47,42406.65
PO00343,2023-11-27,S016,P0025,467,22,Supplier_P,USA,0.89,6,6,16,1,297.51,138937.16999999998
PO00344,2025-08-11,S020,P0002,260,10,Supplier_T,India,0.73,3,3,7,1,344.8,89648.0
PO00345,2024-01-26,S011,P0031,405,24,Supplier_K,USA,0.77,8,8,16,1,17.66,7152.3
PO00346,2023-11-27,S018,P0032,243,23,Supplier_R,Germany,0.89,14,14,9,1,217.47,52845.21
PO00347,2024-01-24,S012,P0021,433,7,Supplier_L,Germany,0.91,9,9,-2,0,480.97,208260.01
PO00348,2024-09-01,S011,P0018,227,29,Supplier_K,USA,0.77,19,19,10,1,170.0,38590.0
PO00349,2024-02-13,S016,P0045,114,8,Supplier_P,USA,0.89,7,7,1,1,56.75,6469.5
PO00350,2024-01-20,S015,P0009,308,12,Supplier_O,India,0.92,7,7,5,1,218.33,67245.64
PO00351,2025-08-15,S001,P0023,155,5,Supplier_A,India,0.96,17,17,-12,0,376.19,58309.45
PO00352,2025-04-07,S008,P0038,177,14,Supplier_H,Japan,0.86,15,15,-1,0,397.19,70302.63
PO00353,2024-10-06,S009,P0023,187,16,Supplier_I,Germany,0.9,17,17,-1,0,376.19,70347.53
PO00354,2025-05-07,S011,P0016,110,24,Supplier_K,USA,0.77,15,15,9,1,464.06,51046.6
PO00355,2025-05-20,S007,P0015,192,28,Supplier_G,Japan,0.75,12,12,16,1,203.62,39095.04
PO00356,2023-01-22,S012,P0024,423,12,Supplier_L,Germany,0.91,13,13,-1,0,274.45,116092.34999999999
PO00357,2024-05-29,S007,P0047,451,20,Supplier_G,Japan,0.75,12,12,8,1,337.73,152316.23
PO00358,2025-10-21,S006,P0041,131,25,Supplier_F,India,0.7,9,9,16,1,329.03,43102.92999999999
PO00359,2025-02-04,S014,P0038,422,11,Supplier_N,Germany,0.79,15,15,-4,0,397.19,167614.18
PO00360,2025-08-22,S004,P0016,489,29,Supplier_D,China,0.73,15,15,14,1,464.06,226925.34
PO00361,2025-05-10,S013,P0043,244,23,Supplier_M,Germany,0.77,10,10,13,1,426.52,104070.87999999999
PO00362,2025-11-06,S016,P0021,223,7,Supplier_P,USA,0.89,9,9,-2,0,480.97,107256.31000000001
PO00363,2025-06-15,S002,P0026,147,15,Supplier_B,India,0.88,15,15,0,0,482.98,70998.06
PO00364,2025-07-17,S011,P0045,291,12,Supplier_K,USA,0.77,7,7,5,1,56.75,16514.25
PO00365,2024-11-16,S001,P0035,488,24,Supplier_A,India,0.96,9,9,15,1,16.9,8247.199999999999
PO00366,2024-02-18,S014,P0045,301,7,Supplier_N,Germany,0.79,7,7,0,0,56.75,17081.75
PO00367,2025-04-24,S015,P0026,224,15,Supplier_O,India,0.92,15,15,0,0,482.98,108187.52
PO00368,2024-10-10,S009,P0048,446,29,Supplier_I,Germany,0.9,14,14,15,1,336.3,149989.80000000002
PO00369,2023-07-19,S004,P0036,391,16,Supplier_D,China,0.73,3,3,13,1,107.43,42005.130000000005
PO00370,2024-03-07,S001,P0003,195,14,Supplier_A,India,0.96,5,5,9,1,308.9,60235.49999999999
PO00371,2025-05-01,S013,P0026,142,14,Supplier_M,Germany,0.77,15,15,-1,0,482.98,68583.16
PO00372,2024-01-31,S018,P0048,197,18,Supplier_R,Germany,0.89,14,14,4,1,336.3,66251.1
PO00373,2023-09-19,S007,P0007,340,16,Supplier_G,Japan,0.75,5,5,11,1,99.3,33762.0
PO00374,2024-11-13,S008,P0023,434,14,Supplier_H,Japan,0.86,17,17,-3,0,376.19,163266.46
PO00375,2025-01-07,S004,P0041,428,12,Supplier_D,China,0.73,9,9,3,1,329.03,140824.84
PO00376,2025-01-05,S020,P0019,229,17,Supplier_T,India,0.73,6,6,11,1,289.52,66300.08
PO00377,2023-07-30,S014,P0013,202,26,Supplier_N,Germany,0.79,17,17,9,1,422.72,85389.44
PO00378,2024-09-28,S010,P0023,425,24,Supplier_J,USA,0.89,17,17,7,1,376.19,159880.75
PO00379,2024-11-12,S007,P0001,312,19,Supplier_G,Japan,0.75,5,5,14,1,128.1,39967.2
PO00380,2023-12-25,S007,P0006,479,21,Supplier_G,Japan,0.75,16,16,5,1,201.62,96575.98
PO00381,2023-10-07,S014,P0008,459,18,Supplier_N,Germany,0.79,3,3,15,1,380.13,174479.66999999998
PO00382,2023-09-08,S011,P0038,121,12,Supplier_K,USA,0.77,15,15,-3,0,397.19,48059.99
PO00383,2025-03-13,S019,P0028,107,24,Supplier_S,USA,0.86,4,4,20,1,145.24,15540.68
PO00384,2025-11-14,S012,P0028,119,6,Supplier_L,Germany,0.91,4,4,2,1,145.24,17283.56
PO00385,2023-09-28,S008,P0016,137,10,Supplier_H,Japan,0.86,15,15,-5,0,464.06,63576.22
PO00386,2023-01-27,S020,P0032,492,18,Supplier_T,India,0.73,14,14,4,1,217.47,106995.24
PO00387,2024-02-03,S005,P0023,246,5,Supplier_E,USA,0.89,17,17,-12,0,376.19,92542.74
PO00388,2025-02-22,S007,P0006,174,27,Supplier_G,Japan,0.75,16,16,11,1,201.62,35081.88
PO00389,2024-03-15,S020,P0007,476,29,Supplier_T,India,0.73,5,5,24,1,99.3,47266.799999999996
PO00390,2025-11-11,S017,P0007,289,10,Supplier_Q,India,0.95,5,5,5,1,99.3,28697.7
PO00391,2024-12-27,S013,P0009,217,9,Supplier_M,Germany,0.77,7,7,2,1,218.33,47377.61
PO00392,2023-07-12,S008,P0026,447,7,Supplier_H,Japan,0.86,15,15,-8,0,482.98,215892.06
PO00393,2025-04-06,S001,P0047,212,11,Supplier_A,India,0.96,12,12,-1,0,337.73,71598.76000000001
PO00394,2023-12-15,S011,P0019,263,6,Supplier_K,USA,0.77,6,6,0,0,289.52,76143.76
PO00395,2024-11-25,S001,P0027,120,21,Supplier_A,India,0.96,9,9,12,1,307.45,36894.0
PO00396,2024-10-04,S013,P0041,170,20,Supplier_M,Germany,0.77,9,9,11,1,329.03,55935.1
PO00397,2023-12-31,S014,P0013,471,6,Supplier_N,Germany,0.79,17,17,-11,0,422.72,199101.12000000002
PO00398,2023-04-02,S001,P0021,444,24,Supplier_A,India,0.96,9,9,15,1,480.97,213550.68000000002
PO00399,2025-04-27,S014,P0042,397,16,Supplier_N,Germany,0.79,8,8,8,1,458.33,181957.00999999998
PO00400,2025-03-09,S010,P0028,327,24,Supplier_J,USA,0.89,4,4,20,1,145.24,47493.48
PO00401,2023-04-18,S003,P0004,156,20,Supplier_C,USA,0.7,7,7,13,1,418.27,65250.119999999995
PO00402,2024-10-01,S020,P0008,184,22,Supplier_T,India,0.73,3,3,19,1,380.13,69943.92
PO00403,2023-01-18,S003,P0033,457,20,Supplier_C,USA,0.7,14,14,6,1,203.49,92994.93000000001
PO00404,2023-06-23,S018,P0015,332,24,Supplier_R,Germany,0.89,12,12,12,1,203.62,67601.84
PO00405,2024-06-19,S019,P0007,176,9,Supplier_S,USA,0.86,5,5,4,1,99.3,17476.8
PO00406,2023-09-21,S006,P0006,189,28,Supplier_F,India,0.7,16,16,12,1,201.62,38106.18
PO00407,2024-11-16,S002,P0050,186,25,Supplier_B,India,0.88,11,11,14,1,144.61,26897.460000000003
PO00408,2024-08-08,S020,P0016,240,21,Supplier_T,India,0.73,15,15,6,1,464.06,111374.4
PO00409,2024-04-23,S004,P0002,263,15,Supplier_D,China,0.73,3,3,12,1,344.8,90682.40000000001
PO00410,2024-07-27,S002,P0025,320,18,Supplier_B,India,0.88,6,6,12,1,297.51,95203.2
PO00411,2024-03-05,S020,P0019,492,14,Supplier_T,India,0.73,6,6,8,1,289.52,142443.84
PO00412,2024-02-07,S003,P0037,183,27,Supplier_C,USA,0.7,3,3,24,1,358.56,65616.48
PO00413,2024-05-29,S018,P0005,171,28,Supplier_R,Germany,0.89,17,17,11,1,94.95,16236.45
PO00414,2025-05-19,S018,P0020,354,18,Supplier_R,Germany,0.89,7,7,11,1,265.21,93884.34
PO00415,2025-05-07,S018,P0023,125,16,Supplier_R,Germany,0.89,17,17,-1,0,376.19,47023.75
PO00416,2025-10-11,S005,P0015,137,8,Supplier_E,USA,0.89,12,12,-4,0,203.62,27895.940000000002
PO00417,2024-08-13,S005,P0009,190,5,Supplier_E,USA,0.89,7,7,-2,0,218.33,41482.700000000004
PO00418,2025-04-24,S015,P0007,281,8,Supplier_O,India,0.92,5,5,3,1,99.3,27903.3
PO00419,2025-07-02,S008,P0037,186,8,Supplier_H,Japan,0.86,3,3,5,1,358.56,66692.16
PO00420,2023-03-10,S002,P0003,497,20,Supplier_B,India,0.88,5,5,15,1,308.9,153523.3
PO00421,2024-07-24,S008,P0024,343,9,Supplier_H,Japan,0.86,13,13,-4,0,274.45,94136.34999999999
PO00422,2023-08-25,S006,P0021,161,20,Supplier_F,India,0.7,9,9,11,1,480.97,77436.17
PO00423,2023-06-26,S019,P0030,299,12,Supplier_S,USA,0.86,15,15,-3,0,90.98,27203.02
PO00424,2025-05-17,S011,P0018,289,24,Supplier_K,USA,0.77,19,19,5,1,170.0,49130.0
PO00425,2024-05-21,S004,P0016,290,21,Supplier_D,China,0.73,15,15,6,1,464.06,134577.4
PO00426,2025-05-28,S020,P0045,237,21,Supplier_T,India,0.73,7,7,14,1,56.75,13449.75
PO00427,2023-09-02,S010,P0050,242,24,Supplier_J,USA,0.89,11,11,13,1,144.61,34995.62
PO00428,2025-08-09,S008,P0017,285,20,Supplier_H,Japan,0.86,9,9,11,1,366.36,104412.6
PO00429,2025-07-04,S018,P0049,322,14,Supplier_R,Germany,0.89,17,17,-3,0,299.74,96516.28
PO00430,2025-09-01,S020,P0027,389,15,Supplier_T,India,0.73,9,9,6,1,307.45,119598.04999999999
PO00431,2024-02-28,S018,P0044,250,27,Supplier_R,Germany,0.89,11,11,16,1,230.23,57557.5
PO00432,2025-07-07,S013,P0010,312,25,Supplier_M,Germany,0.77,16,16,9,1,111.89,34909.68
PO00433,2024-07-06,S002,P0020,301,11,Supplier_B,India,0.88,7,7,4,1,265.21,79828.20999999999
PO00434,2024-10-15,S010,P0047,377,9,Supplier_J,USA,0.89,12,12,-3,0,337.73,127324.21
PO00435,2023-02-12,S017,P0021,269,13,Supplier_Q,India,0.95,9,9,4,1,480.97,129380.93000000001
PO00436,2023-04-13,S017,P0015,256,13,Supplier_Q,India,0.95,12,12,1,1,203.62,52126.72
PO00437,2024-02-19,S013,P0011,244,16,Supplier_M,Germany,0.77,9,9,7,1,288.17,70313.48000000001
PO00438,2023-01-17,S008,P0010,477,23,Supplier_H,Japan,0.86,16,16,7,1,111.89,53371.53
PO00439,2023-12-04,S014,P0014,122,28,Supplier_N,Germany,0.79,17,17,11,1,230.38,28106.36
PO00440,2023-08-23,S003,P0045,356,25,Supplier_C,USA,0.7,7,7,18,1,56.75,20203.0
PO00441,2024-11-23,S012,P0048,397,25,Supplier_L,Germany,0.91,14,14,11,1,336.3,133511.1
PO00442,2023-02-15,S001,P0048,165,11,Supplier_A,India,0.96,14,14,-3,0,336.3,55489.5
PO00443,2024-09-12,S015,P0009,372,17,Supplier_O,India,0.92,7,7,10,1,218.33,81218.76000000001
PO00444,2024-10-26,S013,P0045,197,5,Supplier_M,Germany,0.77,7,7,-2,0,56.75,11179.75
PO00445,2024-02-13,S002,P0046,368,21,Supplier_B,India,0.88,3,3,18,1,191.7,70545.59999999999
PO00446,2023-01-12,S004,P0030,490,12,Supplier_D,China,0.73,15,15,-3,0,90.98,44580.200000000004
PO00447,2024-07-08,S020,P0015,125,22,Supplier_T,India,0.73,12,12,10,1,203.62,25452.5
PO00448,2024-05-31,S007,P0017,447,25,Supplier_G,Japan,0.75,9,9,16,1,366.36,163762.92
PO00449,2025-04-01,S010,P0032,170,29,Supplier_J,USA,0.89,14,14,15,1,217.47,36969.9
PO00450,2025-03-10,S013,P0033,226,5,Supplier_M,Germany,0.77,14,14,-9,0,203.49,45988.740000000005
PO00451,2025-06-18,S014,P0016,478,24,Supplier_N,Germany,0.79,15,15,9,1,464.06,221820.68
PO00452,2025-09-17,S008,P0019,300,25,Supplier_H,Japan,0.86,6,6,19,1,289.52,86856.0
PO00453,2025-10-14,S008,P0002,316,19,Supplier_H,Japan,0.86,3,3,16,1,344.8,108956.8
PO00454,2024-02-02,S018,P0004,417,17,Supplier_R,Germany,0.89,7,7,10,1,418.27,174418.59
PO00455,2025-09-03,S016,P0005,140,14,Supplier_P,USA,0.89,17,17,-3,0,94.95,13293.0
PO00456,2023-07-07,S017,P0038,458,10,Supplier_Q,India,0.95,15,15,-5,0,397.19,181913.02
PO00457,2024-04-07,S007,P0008,107,28,Supplier_G,Japan,0.75,3,3,25,1,380.13,40673.909999999996
PO00458,2024-12-29,S010,P0040,418,26,Supplier_J,USA,0.89,5,5,21,1,463.89,193906.02
PO00459,2023-02-20,S012,P0024,362,29,Supplier_L,Germany,0.91,13,13,16,1,274.45,99350.9
PO00460,2024-02-01,S005,P0031,425,7,Supplier_E,USA,0.89,8,8,-1,0,17.66,7505.5
PO00461,2023-08-15,S020,P0021,109,17,Supplier_T,India,0.73,9,9,8,1,480.97,52425.73
PO00462,2023-04-14,S010,P0014,254,20,Supplier_J,USA,0.89,17,17,3,1,230.38,58516.52
PO00463,2023-01-30,S005,P0007,439,9,Supplier_E,USA,0.89,5,5,4,1,99.3,43592.7
PO00464,2023-07-29,S002,P0003,358,13,Supplier_B,India,0.88,5,5,8,1,308.9,110586.2
PO00465,2025-01-30,S005,P0026,344,28,Supplier_E,USA,0.89,15,15,13,1,482.98,166145.12
PO00466,2024-08-01,S007,P0028,323,27,Supplier_G,Japan,0.75,4,4,23,1,145.24,46912.520000000004
PO00467,2025-05-06,S016,P0044,450,23,Supplier_P,USA,0.89,11,11,12,1,230.23,103603.5
PO00468,2024-11-26,S015,P0019,376,19,Supplier_O,India,0.92,6,6,13,1,289.52,108859.51999999999
PO00469,2025-06-21,S001,P0013,439,13,Supplier_A,India,0.96,17,17,-4,0,422.72,185574.08000000002
PO00470,2024-03-28,S018,P0001,390,29,Supplier_R,Germany,0.89,5,5,24,1,128.1,49959.0
PO00471,2024-04-01,S019,P0039,407,19,Supplier_S,USA,0.86,11,11,8,1,306.92,124916.44
PO00472,2024-03-24,S001,P0038,314,18,Supplier_A,India,0.96,15,15,3,1,397.19,124717.66
PO00473,2023-01-19,S009,P0009,287,23,Supplier_I,Germany,0.9,7,7,16,1,218.33,62660.71000000001
PO00474,2023-09-04,S010,P0021,127,29,Supplier_J,USA,0.89,9,9,20,1,480.97,61083.19
PO00475,2023-03-07,S010,P0001,177,21,Supplier_J,USA,0.89,5,5,16,1,128.1,22673.7
PO00476,2024-02-05,S015,P0008,467,5,Supplier_O,India,0.92,3,3,2,1,380.13,177520.71
PO00477,2024-03-17,S007,P0022,299,5,Supplier_G,Japan,0.75,15,15,-10,0,423.82,126722.18
PO00478,2025-06-30,S001,P0026,413,23,Supplier_A,India,0.96,15,15,8,1,482.98,199470.74000000002
PO00479,2024-06-28,S007,P0028,468,17,Supplier_G,Japan,0.75,4,4,13,1,145.24,67972.32
PO00480,2025-06-19,S001,P0017,232,28,Supplier_A,India,0.96,9,9,19,1,366.36,84995.52
PO00481,2024-03-15,S005,P0021,282,26,Supplier_E,USA,0.89,9,9,17,1,480.97,135633.54
PO00482,2023-09-12,S019,P0028,424,27,Supplier_S,USA,0.86,4,4,23,1,145.24,61581.76
PO00483,2024-01-02,S018,P0018,314,10,Supplier_R,Germany,0.89,19,19,-9,0,170.0,53380.0
PO00484,2025-09-25,S014,P0033,287,20,Supplier_N,Germany,0.79,14,14,6,1,203.49,58401.630000000005
PO00485,2024-07-02,S001,P0029,245,21,Supplier_A,India,0.96,12,12,9,1,155.17,38016.649999999994
PO00486,2023-12-04,S011,P0031,390,16,Supplier_K,USA,0.77,8,8,8,1,17.66,6887.4
PO00487,2025-08-18,S011,P0012,344,9,Supplier_K,USA,0.77,11,11,-2,0,25.34,8716.96
PO00488,2023-01-23,S003,P0046,192,20,Supplier_C,USA,0.7,3,3,17,1,191.7,36806.399999999994
PO00489,2025-02-23,S003,P0019,179,15,Supplier_C,USA,0.7,6,6,9,1,289.52,51824.079999999994
PO00490,2024-07-27,S019,P0033,375,11,Supplier_S,USA,0.86,14,14,-3,0,203.49,76308.75
PO00491,2025-05-20,S004,P0030,314,18,Supplier_D,China,0.73,15,15,3,1,90.98,28567.72
PO00492,2025-10-04,S003,P0006,296,28,Supplier_C,USA,0.7,16,16,12,1,201.62,59679.520000000004
PO00493,2023-07-01,S003,P0020,419,25,Supplier_C,USA,0.7,7,7,18,1,265.21,111122.98999999999
PO00494,2024-11-14,S013,P0033,469,12,Supplier_M,Germany,0.77,14,14,-2,0,203.49,95436.81
PO00495,2023-01-31,S011,P0029,256,25,Supplier_K,USA,0.77,12,12,13,1,155.17,39723.52
PO00496,2023-01-10,S019,P0049,356,5,Supplier_S,USA,0.86,17,17,-12,0,299.74,106707.44
PO00497,2023-12-25,S014,P0035,292,25,Supplier_N,Germany,0.79,9,9,16,1,16.9,4934.799999999999
PO00498,2024-09-25,S018,P0026,398,5,Supplier_R,Germany,0.89,15,15,-10,0,482.98,192226.04
PO00499,2024-10-13,S020,P0023,452,8,Supplier_T,India,0.73,17,17,-9,0,376.19,170037.88
PO00500,2025-02-02,S019,P0037,469,28,Supplier_S,USA,0.86,3,3,25,1,358.56,168164.64
PO00501,2024-06-28,S020,P0027,195,10,Supplier_T,India,0.73,9,9,1,1,307.45,59952.75
PO00502,2025-03-22,S011,P0048,203,22,Supplier_K,USA,0.77,14,14,8,1,336.3,68268.90000000001
PO00503,2025-07-17,S016,P0048,373,18,Supplier_P,USA,0.89,14,14,4,1,336.3,125439.90000000001
